image_id,in_labeled_1pct,in_labeled_5pct,in_labeled_10pct,in_labeled_20pct,zero_gt,annotation_count,class_count
3602,0,0,0,0,0,3,1
3603,0,0,0,0,0,9,5
3606,0,0,0,0,0,8,5
3608,0,0,0,0,0,7,2
3609,0,0,0,0,1,0,0
3611,0,0,0,0,0,5,2
3612,0,0,0,0,0,8,4
3613,0,0,0,0,0,3,1
3614,0,0,0,0,0,6,2
3615,0,0,0,0,0,6,2
3616,0,0,0,1,0,5,3
3617,0,0,0,0,0,4,2
3618,0,0,0,1,0,10,6
3619,0,0,0,0,0,6,5
3621,0,0,0,0,0,11,5
3624,0,0,0,0,0,18,8
3625,0,0,1,1,0,10,4
3626,0,0,0,0,0,6,2
3627,0,1,1,1,0,7,3
3629,0,0,0,0,0,13,4
3630,0,0,1,1,0,8,3
3632,0,0,0,0,0,4,3
3633,0,0,1,1,0,7,4
3634,0,0,0,0,0,6,4
3635,0,0,0,0,0,5,4
3636,0,0,0,1,0,7,3
3639,0,0,0,1,0,11,4
3640,0,0,0,0,0,5,3
3641,0,0,0,0,0,9,5
3642,0,0,0,0,0,8,5
3643,0,0,0,0,0,13,7
3647,0,0,0,0,0,6,2
3648,0,0,0,0,0,7,5
3649,0,0,0,0,0,26,7
3650,0,0,0,0,0,7,6
3651,0,0,0,0,0,10,3
3652,0,0,0,0,0,3,1
3653,0,0,0,0,0,4,2
3654,0,0,0,0,0,7,3
3655,0,0,0,1,0,6,3
3657,0,0,0,0,0,14,4
3658,0,0,0,0,0,11,6
3659,0,0,0,0,0,14,5
3661,0,0,0,0,0,5,2
3662,0,0,0,0,0,11,3
3664,0,0,0,0,0,5,4
3666,0,0,0,0,0,29,4
3667,0,0,0,0,0,10,5
3668,0,0,0,0,0,14,6
3669,0,1,1,1,0,5,2
3670,0,0,0,0,0,6,2
3672,0,0,0,0,0,6,3
3675,0,0,0,0,0,6,2
3676,0,1,1,1,0,7,5
3678,0,0,0,0,0,14,6
3679,0,0,0,1,1,0,0
3682,0,0,0,0,0,7,3
3685,0,0,0,1,0,11,5
3686,0,0,0,0,0,7,3
3687,0,0,0,0,0,16,5
3688,0,0,0,0,1,0,0
3690,0,1,1,1,0,8,4
3693,0,0,0,0,0,9,4
3694,0,0,0,0,0,9,4
3695,0,0,0,0,0,12,5
3696,0,0,1,1,0,5,3
3697,0,1,1,1,0,6,4
3698,0,0,0,0,0,8,3
3699,0,0,0,0,0,6,2
3700,0,0,0,0,0,3,2
3701,1,1,1,1,0,15,5
3702,0,0,0,0,0,12,5
3703,0,0,0,1,1,0,0
3704,0,0,0,0,1,0,0
3705,0,0,0,0,0,7,3
3706,0,0,0,0,0,8,5
3710,0,0,0,0,0,16,7
3712,0,0,0,0,0,6,3
3713,0,0,0,1,0,3,1
3714,0,0,0,0,0,7,4
3718,0,0,0,0,0,4,2
3719,0,0,0,0,0,4,3
3721,0,0,0,0,0,8,5
3723,0,0,1,1,0,6,3
3725,0,0,0,0,1,0,0
3729,0,0,0,0,0,13,7
3730,0,1,1,1,0,7,3
3731,0,0,0,0,0,5,3
3732,0,0,0,0,0,9,4
3734,0,0,1,1,0,6,3
3735,0,0,0,0,0,10,4
3736,0,0,0,0,0,8,5
3737,0,0,0,0,0,8,4
3738,0,0,0,0,0,4,2
3741,0,0,0,0,0,13,5
3744,0,0,0,0,0,7,4
3746,0,0,0,0,0,8,4
3747,0,0,0,1,0,6,2
3748,0,0,0,0,0,8,6
3750,0,0,0,0,0,10,5
3751,0,0,0,0,0,7,4
3752,0,0,0,1,0,6,3
3753,0,1,1,1,0,6,2
3754,0,0,0,0,0,8,4
3759,0,0,0,0,0,7,3
3760,0,0,0,0,0,5,2
3761,0,0,0,0,0,5,3
3762,0,0,0,0,0,8,4
3765,0,0,0,0,0,17,4
3766,0,0,0,0,0,7,2
3769,0,0,0,0,0,15,9
3771,0,0,0,0,0,8,3
3772,0,0,0,0,0,11,5
3773,0,0,0,0,0,8,4
3774,0,0,0,1,0,3,1
3775,0,0,0,0,0,6,2
3776,0,0,0,0,0,17,7
3777,0,0,0,0,1,0,0
3778,0,0,0,0,0,3,1
3779,0,0,0,0,0,6,2
3780,0,0,0,0,0,5,2
3783,0,0,1,1,0,6,2
3784,0,0,0,0,0,3,1
3785,0,0,0,0,0,7,4
3786,0,0,0,0,0,5,3
3787,0,0,0,0,0,4,2
3788,0,0,0,0,0,11,5
3789,0,0,0,0,0,9,4
3791,0,0,0,0,0,9,5
3793,0,0,0,0,0,15,5
3794,0,0,0,0,0,9,5
3795,0,0,0,0,0,11,7
3796,0,0,0,0,0,4,4
3797,0,0,0,0,0,22,8
3798,0,0,0,0,0,6,2
3799,0,0,0,0,1,0,0
3801,0,0,0,0,0,6,2
3802,0,0,0,0,0,6,2
3803,0,0,0,0,0,7,4
3804,0,0,0,0,0,5,2
3805,0,0,0,1,0,7,5
3806,0,0,0,0,0,6,4
3807,0,1,1,1,0,7,4
3809,0,1,1,1,0,4,2
3810,0,0,0,0,0,9,4
3811,0,0,0,0,0,3,1
3814,0,0,0,0,0,42,8
3815,0,0,0,0,0,7,3
3816,0,0,0,0,0,5,4
3817,0,0,0,0,0,4,2
3820,0,0,0,0,0,35,7
3821,0,0,0,0,0,6,2
3822,0,0,0,0,0,21,7
3823,0,0,0,0,0,6,3
3824,0,0,0,0,1,0,0
3825,0,0,0,0,0,6,4
3827,0,0,0,0,0,12,5
3828,0,0,0,0,0,4,2
3829,0,0,0,0,0,6,2
3830,0,0,0,1,0,4,2
3831,0,0,0,1,0,9,3
3832,0,0,0,0,0,5,3
3833,0,0,0,0,1,0,0
3835,0,0,0,0,1,0,0
3836,0,0,0,0,0,8,4
3837,0,0,0,1,1,0,0
3838,0,0,0,0,0,5,3
3844,0,0,0,0,0,6,3
3846,0,0,0,0,0,10,3
3847,0,0,0,0,0,4,2
3848,0,0,0,0,1,0,0
3850,0,0,0,0,0,12,6
3852,0,0,0,0,0,15,6
3853,0,0,0,0,0,5,2
3854,0,0,0,0,0,12,4
3855,0,0,0,0,0,4,3
3856,0,0,0,0,0,8,5
3857,0,0,0,0,0,5,3
3858,0,0,0,0,0,8,5
3860,0,0,0,0,0,9,5
3864,0,0,0,0,0,7,4
3865,0,0,0,0,0,3,1
3867,0,0,0,0,0,5,3
3869,0,0,0,0,0,4,2
3870,0,0,0,0,0,13,4
3872,0,0,0,0,0,8,4
3874,0,0,0,0,0,12,5
3879,0,0,0,0,0,3,1
3880,0,0,0,0,0,11,6
3881,0,0,0,0,0,7,3
3882,0,1,1,1,0,13,3
3883,0,0,0,0,0,5,3
3884,0,0,0,0,0,3,1
3885,0,0,0,0,0,7,4
3886,0,0,0,0,0,3,2
3887,0,0,0,0,1,0,0
3888,0,0,0,0,0,8,3
3889,0,0,0,0,0,17,6
3890,0,0,0,0,0,8,3
3892,0,0,0,0,0,9,3
3893,0,0,0,0,0,4,3
3895,0,0,0,0,0,12,4
3896,0,0,0,0,0,5,2
3897,0,0,0,0,0,5,2
3898,0,0,0,0,0,5,4
3899,0,1,1,1,0,10,4
3900,0,0,0,0,0,7,3
3902,0,0,0,0,1,0,0
3903,0,0,0,1,0,6,4
3904,0,0,0,1,0,6,3
3906,0,0,0,1,0,8,3
3907,0,0,0,0,0,11,4
3908,0,0,1,1,0,15,7
3910,0,0,0,0,0,9,2
3911,0,0,0,0,0,12,4
3912,0,0,0,0,0,6,3
3913,0,0,0,0,0,6,2
3915,0,0,0,0,0,5,2
3917,0,0,0,0,0,7,3
3918,0,0,0,0,0,8,3
3919,0,1,1,1,0,12,3
3920,0,0,0,0,0,7,3
3923,0,0,0,0,0,7,2
3924,0,0,0,0,0,7,4
3925,0,0,0,0,0,4,2
3926,0,0,0,0,0,14,6
3927,0,0,0,0,1,0,0
3928,0,0,0,1,0,7,4
3930,0,0,0,1,0,8,4
3931,0,0,0,0,0,7,3
3932,0,0,0,0,0,8,4
3933,0,0,0,0,0,7,3
3934,0,0,0,1,0,3,1
3935,0,0,0,1,0,6,4
3936,0,0,0,0,0,6,2
3939,0,0,0,0,0,7,3
3940,0,0,0,0,0,7,4
3942,0,0,0,0,0,8,5
3943,0,0,0,0,0,20,7
3944,0,0,1,1,0,19,8
3948,0,0,0,0,0,3,1
3949,0,0,0,0,0,31,5
3950,0,0,0,0,0,4,2
3951,0,0,0,0,0,3,1
3953,0,0,0,0,0,6,2
3954,0,0,0,0,0,4,2
3955,0,0,0,0,0,3,2
3956,0,0,0,0,0,15,4
3957,0,0,0,0,0,10,7
3958,1,1,1,1,0,21,5
3959,0,0,0,0,0,18,7
3960,0,0,0,0,0,5,2
3961,0,0,0,0,0,3,1
3962,0,0,0,0,0,6,2
3963,0,0,0,0,0,11,5
3964,0,0,0,0,0,10,6
3965,0,0,0,0,0,5,2
3966,0,0,0,0,0,7,3
3968,0,0,0,0,0,5,3
3969,0,0,0,1,1,0,0
3970,0,1,1,1,0,8,3
3971,0,0,0,0,0,21,7
3972,0,1,1,1,0,18,4
3974,0,0,0,0,0,7,3
3975,0,0,0,0,0,11,7
3978,0,1,1,1,0,4,2
3979,0,0,0,0,0,16,6
3980,0,0,0,0,0,7,3
3981,0,0,0,0,0,6,3
3983,0,0,0,0,0,14,4
3984,0,0,0,0,1,0,0
3986,0,0,0,0,0,6,2
3987,0,0,0,1,1,0,0
3989,0,0,0,0,0,3,1
3990,0,0,0,0,1,0,0
3992,0,0,0,0,0,17,6
3993,0,0,0,0,0,5,2
3994,0,0,0,0,0,39,4
3995,0,0,0,0,0,5,3
3997,0,0,0,0,0,10,4
3998,0,0,0,0,0,3,1
4000,0,0,0,0,0,7,4
4005,0,0,0,0,0,6,3
4006,0,0,0,0,0,6,5
4007,0,0,0,0,0,6,3
4009,0,0,0,1,0,5,4
4010,0,0,0,0,0,4,2
4011,0,0,0,1,0,13,5
4012,0,0,0,0,0,4,1
4013,0,0,0,0,0,6,4
4016,0,0,0,0,0,10,3
4018,0,0,0,0,0,8,5
4020,0,0,0,0,0,6,3
4021,0,0,0,0,0,10,4
4022,0,0,0,0,0,6,2
4023,0,0,0,0,0,7,5
4024,0,0,0,0,0,4,2
4025,0,0,0,0,0,5,2
4026,0,0,0,0,0,11,5
4027,0,0,0,1,0,3,1
4029,0,0,0,0,0,7,3
4030,0,0,0,1,0,11,7
4031,0,0,0,0,1,0,0
4032,0,0,0,0,0,6,2
4033,0,1,1,1,0,7,3
4034,0,0,0,1,0,8,5
4036,0,0,0,0,0,8,3
4037,0,0,0,0,0,12,4
4038,0,1,1,1,0,4,2
4039,0,0,0,0,0,21,7
4040,0,0,0,0,1,0,0
4042,0,0,0,0,0,6,2
4044,0,0,0,0,0,11,4
4047,0,0,0,0,0,6,2
4049,0,0,0,0,0,12,5
4051,0,0,0,1,0,4,2
4052,0,0,0,1,0,4,2
4053,0,0,0,0,0,14,4
4054,0,0,0,0,0,4,2
4056,0,0,0,0,1,0,0
4058,0,0,0,0,0,6,2
4059,0,0,0,0,1,0,0
4061,0,0,0,1,0,8,5
4063,0,0,0,0,1,0,0
4064,0,0,0,0,0,8,3
4066,0,0,0,0,0,4,3
4068,0,0,0,1,0,7,4
4069,0,0,1,1,0,9,5
4070,0,0,0,0,0,4,2
4071,0,0,0,0,0,9,4
4075,0,0,0,1,0,19,7
4076,0,0,0,0,0,3,1
4077,0,0,0,0,0,6,3
4079,0,0,0,0,0,6,4
4081,0,0,0,0,0,5,2
4082,0,0,0,0,0,22,5
4083,0,0,0,0,0,6,3
4084,0,0,0,0,0,14,5
4085,0,0,0,0,1,0,0
4086,0,0,0,0,0,3,1
4087,0,0,1,1,0,7,3
4088,0,0,0,0,0,6,4
4089,0,0,0,0,0,7,4
4090,0,0,0,0,0,5,2
4091,0,0,0,0,0,23,8
4092,0,0,0,0,1,0,0
4093,0,0,0,1,0,6,3
4094,0,0,0,0,0,4,3
4095,0,0,0,0,0,10,6
4096,0,0,0,0,0,3,1
4097,0,0,0,0,0,8,5
4098,0,0,0,0,0,3,2
4100,0,0,0,0,0,17,7
4102,0,0,0,0,0,15,6
4103,0,0,0,0,0,9,4
4104,0,1,1,1,0,10,6
4105,0,0,0,1,0,6,2
4106,0,0,0,1,0,7,4
4107,0,0,0,0,1,0,0
4108,0,0,0,0,0,5,3
4109,0,0,0,1,0,9,5
4110,0,0,0,0,0,14,5
4111,0,0,0,0,0,8,5
4112,0,0,0,0,1,0,0
4114,0,0,0,0,1,0,0
4115,0,0,0,0,0,6,4
4116,0,0,0,0,0,7,3
4120,0,0,0,0,0,17,7
4121,0,0,0,0,0,12,5
4122,0,0,0,0,0,7,3
4124,0,0,0,0,0,20,6
4126,0,0,0,0,1,0,0
4127,0,0,0,0,0,6,2
4128,0,0,0,0,0,6,2
4129,0,0,0,0,0,9,3
4130,0,0,0,0,0,6,2
4131,0,0,0,0,0,8,3
4132,0,0,0,0,0,18,7
4133,0,0,0,0,0,10,4
4136,0,0,1,1,0,13,6
4137,0,0,0,0,0,5,2
4138,0,0,1,1,0,16,6
4140,0,0,0,0,1,0,0
4142,0,0,0,0,0,6,4
4144,0,0,0,0,0,8,4
4148,0,0,0,0,0,9,6
4150,0,0,0,0,1,0,0
4151,0,0,0,0,0,3,1
4153,0,0,1,1,0,40,7
4154,0,0,0,1,0,6,2
4155,0,0,0,1,0,6,4
4156,0,0,0,0,0,13,5
4158,0,0,0,0,0,6,3
4159,0,0,0,0,1,0,0
4160,0,0,0,0,1,0,0
4162,0,0,1,1,0,8,4
4163,0,0,0,1,0,20,6
4164,0,0,0,0,0,18,5
4165,0,0,0,0,0,7,3
4166,0,0,0,0,1,0,0
4167,0,0,0,0,0,10,4
4168,0,0,0,0,0,5,3
4169,0,0,0,0,0,4,4
4170,0,0,0,0,0,8,3
4171,0,0,0,1,0,7,3
4172,0,0,0,1,0,3,1
4173,0,0,0,0,1,0,0
4174,0,0,0,0,0,7,4
4177,0,0,0,0,0,3,1
4178,0,0,0,1,0,14,8
4179,0,0,0,0,1,0,0
4180,0,0,0,0,1,0,0
4181,0,0,0,0,1,0,0
4182,0,0,0,0,0,10,4
4184,0,0,0,0,0,7,4
4186,0,0,1,1,0,6,2
4187,0,0,0,0,0,12,3
4188,0,0,0,0,0,18,7
4189,0,0,0,0,1,0,0
4190,0,1,1,1,0,12,3
4191,0,0,0,0,0,6,2
4192,0,0,0,0,0,19,4
4193,0,0,1,1,0,9,2
4194,0,0,0,0,0,4,2
4195,0,0,0,0,0,5,2
4196,0,0,0,0,0,3,2
4197,0,0,1,1,0,14,4
4198,0,0,0,0,0,6,2
4201,0,0,0,0,0,15,4
4202,0,0,0,0,0,5,4
4204,0,0,0,0,0,6,4
4209,0,0,0,0,0,10,4
4213,0,0,0,0,0,14,3
4214,0,0,0,0,0,4,2
4215,0,0,0,0,0,15,6
4216,0,1,1,1,0,6,3
4220,0,0,0,0,0,8,3
4221,0,0,0,1,0,7,3
4222,0,0,0,0,0,3,3
4224,0,0,0,0,0,3,1
4225,0,0,0,0,0,4,2
4227,0,0,0,1,0,3,1
4229,0,0,0,0,0,14,5
4230,0,0,0,0,0,5,2
4231,0,0,0,0,0,5,3
4232,0,1,1,1,0,5,3
4233,0,0,0,0,1,0,0
4234,0,0,1,1,0,3,2
4236,0,0,0,0,0,4,2
4237,0,0,0,0,0,6,4
4238,0,0,1,1,0,16,6
4239,0,0,0,0,0,7,3
4240,0,0,0,0,1,0,0
4241,0,0,0,0,1,0,0
4242,0,0,0,0,0,19,6
4243,0,0,0,0,1,0,0
4244,0,0,0,0,0,10,5
4245,0,0,0,0,0,10,7
4248,0,0,0,0,0,5,2
4249,0,0,0,0,0,4,3
4253,0,0,0,1,0,11,4
4254,0,0,0,0,0,25,6
4255,0,0,0,0,0,5,3
4256,0,0,0,1,0,6,2
4257,0,0,0,0,0,7,3
4258,0,0,1,1,0,6,2
4260,0,0,0,0,1,0,0
4261,0,0,0,0,0,9,7
4263,0,0,0,0,0,18,5
4264,0,0,0,0,0,11,6
4265,0,0,0,0,0,7,3
4266,0,0,0,0,0,5,2
4267,0,0,0,0,0,6,3
4269,0,0,0,0,0,6,2
4270,0,0,0,0,0,5,3
4271,0,0,0,0,0,10,4
4272,0,0,0,1,0,6,3
4273,0,0,0,0,0,4,2
4274,0,0,0,0,0,9,4
4275,0,0,0,0,0,3,1
4276,0,0,0,0,1,0,0
4277,0,0,0,0,0,6,2
4278,0,0,0,0,0,5,2
4279,0,0,0,0,0,4,3
4280,0,0,0,0,0,10,4
4281,0,0,0,0,1,0,0
4282,0,0,0,0,0,5,2
4283,0,0,0,0,0,7,5
4284,0,0,0,0,0,6,2
4285,0,0,0,0,0,7,3
4288,0,0,0,0,0,7,2
4289,0,0,0,0,0,4,2
4290,0,0,0,0,0,10,4
4292,0,0,1,1,0,9,5
4293,0,0,0,0,1,0,0
4294,0,0,0,1,1,0,0
4295,0,0,0,0,0,6,5
4296,0,0,0,1,0,5,2
4297,0,0,0,1,0,9,5
4299,0,0,0,0,0,39,5
4300,0,0,0,1,0,5,2
4301,0,0,0,0,0,8,5
4302,0,0,0,0,0,3,1
4303,0,0,0,0,0,11,3
4304,0,0,1,1,1,0,0
4305,1,1,1,1,0,5,3
4306,0,0,0,0,0,12,5
4307,1,1,1,1,0,4,2
4308,0,1,1,1,0,18,5
4310,0,0,0,0,0,3,1
4312,0,1,1,1,0,17,3
4314,0,0,0,0,0,3,1
4315,0,0,0,0,0,10,3
4316,0,0,0,0,0,4,2
4317,0,0,0,0,0,11,5
4318,0,0,0,0,0,5,2
4320,0,0,0,0,0,11,5
4321,0,0,0,0,0,5,3
4322,0,0,1,1,0,9,4
4323,0,0,0,0,0,13,7
4324,0,0,0,0,1,0,0
4325,0,0,0,0,0,3,2
4326,0,0,0,0,0,7,3
4327,0,0,0,0,0,15,7
4332,0,0,0,0,0,7,4
4333,0,0,0,0,0,4,3
4334,0,0,0,0,0,6,2
4335,0,0,0,0,0,9,5
4337,0,0,0,0,1,0,0
4338,0,0,0,0,0,15,6
4339,0,0,0,0,0,8,5
4340,0,0,0,0,0,4,2
4341,0,0,0,0,0,5,2
4342,0,0,0,0,0,7,3
4345,0,0,0,0,0,10,4
4346,0,0,0,0,0,21,6
4347,0,0,0,0,0,5,3
4348,0,0,0,0,0,4,2
4349,0,0,0,0,0,6,2
4350,0,0,0,1,0,6,2
4351,0,0,0,0,1,0,0
4352,0,0,0,0,0,6,3
4353,0,0,0,0,0,10,3
4355,0,0,0,0,1,0,0
4356,0,0,0,0,0,12,7
4357,0,0,0,0,0,6,1
4358,0,0,0,0,0,19,5
4359,0,0,0,0,0,48,8
4360,0,0,0,0,1,0,0
4363,0,0,0,0,1,0,0
4365,0,0,0,0,0,8,3
4368,0,0,0,0,0,18,4
4369,0,0,0,0,0,6,2
4370,0,0,0,0,0,7,4
4372,0,0,0,0,0,9,5
4373,0,0,0,0,0,6,2
4374,0,0,0,0,0,12,6
4376,0,0,0,0,0,3,2
4377,0,0,0,1,1,0,0
4378,0,0,1,1,0,14,5
4379,0,0,0,0,0,6,2
4381,0,0,0,0,0,6,3
4382,0,1,1,1,0,6,2
4385,0,0,0,0,0,14,6
4386,0,0,0,0,1,0,0
4387,0,0,0,0,0,15,8
4388,0,0,0,0,1,0,0
4391,0,0,0,0,0,14,7
4392,0,0,0,0,0,7,3
4393,0,0,0,0,0,4,2
4394,0,0,0,0,0,7,3
4396,0,0,1,1,0,9,4
4397,0,0,0,0,1,0,0
4398,0,0,0,0,0,11,4
4400,0,0,0,0,0,10,5
4402,0,0,1,1,0,18,6
4404,0,0,0,0,0,6,3
4406,0,0,0,0,0,7,3
4408,0,0,0,0,0,10,6
4410,0,0,0,0,0,3,1
4411,0,0,0,1,0,27,3
4412,0,0,0,0,0,4,3
4413,0,0,0,0,0,8,2
4415,0,0,0,0,0,4,3
4416,0,0,0,0,0,16,5
4417,0,0,0,0,0,6,2
4418,0,0,0,0,0,9,5
4420,0,0,0,0,0,15,8
4421,0,0,0,0,0,9,3
4423,0,0,0,1,0,7,3
4426,0,0,0,0,0,14,8
4429,0,0,0,0,0,6,2
4430,0,0,0,0,0,12,4
4431,0,0,0,0,1,0,0
4432,0,0,0,0,0,6,2
4435,0,0,0,0,0,9,4
4436,0,0,0,0,0,12,8
4437,0,0,0,0,0,11,3
4438,0,1,1,1,0,5,2
4439,0,0,0,0,0,11,5
4442,0,0,0,1,0,5,2
4443,0,0,0,0,0,8,3
4444,0,0,0,0,0,12,4
4445,0,0,0,0,0,9,4
4446,0,0,0,0,0,5,2
4447,0,0,0,0,0,20,6
4448,0,0,0,0,0,4,2
4450,0,0,0,0,0,7,4
4451,0,0,0,0,0,6,2
4452,0,0,0,1,0,5,2
4454,0,0,0,0,1,0,0
4455,0,0,0,0,0,6,3
4458,0,0,0,1,0,7,2
4460,0,0,0,0,0,6,2
4461,0,0,0,0,0,3,1
4463,0,0,0,0,0,9,3
4465,0,0,0,0,0,10,5
4468,0,0,0,0,0,12,5
4469,0,0,0,0,0,12,4
4470,0,0,0,0,0,6,4
4472,0,0,0,0,0,20,7
4473,0,0,0,0,0,17,5
4474,0,0,0,1,0,20,6
4475,0,0,0,0,1,0,0
4477,0,0,0,0,0,24,9
4481,0,0,0,0,1,0,0
4482,0,0,0,0,0,10,5
4483,0,0,0,0,0,5,4
4484,0,0,0,0,0,5,3
4485,0,0,0,1,0,10,6
4487,0,0,0,0,0,7,3
4488,0,0,0,1,0,16,4
4491,0,0,0,0,0,4,2
4493,0,0,0,0,0,5,2
4496,0,0,0,0,0,8,4
4497,0,0,0,0,0,6,3
4499,0,0,0,0,0,6,2
4501,0,1,1,1,0,6,5
4502,0,0,0,0,0,18,5
4503,0,0,0,0,0,4,3
4504,0,0,0,0,0,11,4
4505,0,0,0,0,0,3,1
4509,0,0,0,0,0,11,2
4511,0,0,0,0,0,5,4
4512,0,0,0,0,0,6,2
4513,0,1,1,1,0,4,2
4514,0,0,0,0,0,12,6
4515,0,0,0,0,0,12,6
4516,0,0,0,0,0,8,6
4517,0,0,0,0,0,8,4
4521,0,0,0,0,1,0,0
4522,0,0,0,0,0,14,6
4523,0,1,1,1,0,6,3
4524,0,0,0,0,0,5,4
4526,0,0,0,0,0,5,2
4527,0,0,0,0,0,10,5
4528,0,0,0,0,0,29,4
4529,0,0,0,0,0,6,3
4532,0,0,0,0,0,4,3
4535,0,0,0,0,0,6,3
4536,0,0,0,0,0,12,6
4537,0,0,0,0,0,13,6
4538,0,0,0,0,0,6,3
4539,0,0,0,0,0,8,3
4541,0,0,0,0,0,8,5
4546,0,0,0,0,0,14,7
4547,0,0,0,0,0,3,1
4548,0,0,0,0,0,6,2
4549,0,0,0,0,0,3,1
4550,0,0,0,1,0,7,3
4551,0,0,0,1,0,9,4
4552,0,0,0,0,0,4,2
4553,0,0,0,0,0,10,4
4556,0,0,0,0,1,0,0
4557,0,0,0,0,0,6,4
4558,0,0,0,0,0,3,2
4559,0,0,0,0,0,3,1
4560,0,0,0,1,0,13,3
4561,0,0,0,0,0,14,3
4562,0,0,0,0,0,8,2
4563,0,0,0,0,0,5,4
4564,0,0,0,0,0,4,2
4565,0,0,0,0,0,8,5
4566,0,0,0,0,1,0,0
4567,0,0,0,0,0,12,6
4569,0,1,1,1,0,21,4
4570,0,0,0,0,0,8,4
4571,0,0,0,0,0,19,5
4573,0,0,0,0,0,7,3
4574,0,0,0,0,0,5,2
4578,0,1,1,1,1,0,0
4579,0,0,0,0,0,4,2
4580,0,0,0,0,0,6,2
4581,0,0,0,0,1,0,0
4582,0,0,0,0,1,0,0
4583,0,0,0,0,0,10,4
4585,0,0,0,0,0,8,5
4586,0,0,0,0,0,5,2
4587,0,0,0,1,0,7,4
4588,0,0,0,0,0,6,2
4589,0,0,0,1,0,6,3
4590,0,0,1,1,0,6,3
4593,0,0,0,0,0,3,1
4594,0,0,0,0,0,11,6
4595,0,0,0,0,0,4,2
4597,0,0,0,0,0,4,2
4598,0,0,0,0,0,6,3
4599,0,0,0,0,0,9,5
4600,0,0,0,0,0,4,2
4601,0,0,0,0,0,7,3
4602,0,0,0,0,0,11,4
4603,1,1,1,1,1,0,0
4604,0,0,0,0,0,9,5
4605,0,0,0,0,1,0,0
4607,0,0,0,0,0,11,7
4608,0,0,0,0,0,6,4
4611,0,0,0,0,0,4,2
4612,0,0,0,0,0,7,4
4613,0,0,1,1,0,6,2
4615,0,0,0,0,0,5,2
4616,0,0,0,0,0,3,1
4617,0,0,0,0,0,6,2
4618,0,0,0,0,0,7,5
4620,0,0,1,1,0,4,4
4621,0,0,0,0,0,10,6
4624,0,0,0,0,0,9,6
4625,0,0,0,1,0,5,2
4626,0,0,0,0,0,3,1
4627,0,0,0,1,0,10,5
4628,0,0,0,0,0,5,4
4630,0,0,0,1,0,10,7
4631,0,0,0,0,0,31,8
4632,0,0,0,0,0,4,2
4633,0,0,0,0,0,15,6
4634,0,0,0,0,0,3,1
4636,0,0,0,1,0,25,9
4638,0,1,1,1,0,12,5
4640,0,0,0,0,0,8,3
4644,0,0,0,0,0,11,4
4645,0,0,0,0,0,22,6
4646,0,0,0,0,0,5,2
4648,0,0,0,0,0,3,1
4649,0,0,0,0,0,4,2
4650,0,0,0,0,0,10,4
4651,0,0,0,0,0,4,2
4652,0,0,0,0,0,7,2
4653,0,0,0,0,0,5,3
4654,0,0,0,0,0,21,9
4657,0,0,0,0,0,6,2
4658,0,0,0,0,0,8,3
4660,0,0,0,0,0,12,4
4661,0,0,0,0,0,5,3
4662,0,0,0,0,1,0,0
4663,0,0,0,0,0,4,2
4664,0,0,0,0,0,13,6
4665,0,0,0,0,0,8,2
4666,0,0,0,0,1,0,0
4667,0,0,0,0,0,12,3
4668,0,0,0,1,0,10,4
4669,0,0,0,1,0,5,2
4670,0,0,0,0,0,7,3
4672,0,0,0,1,0,7,3
4673,0,0,0,0,0,14,6
4674,0,0,0,0,0,26,6
4676,0,1,1,1,0,8,5
4678,0,0,0,0,0,7,4
4680,0,0,0,0,0,6,2
4681,0,0,0,0,0,13,7
4684,0,0,0,0,0,4,2
4685,0,0,1,1,0,9,4
4686,0,0,0,1,0,10,5
4688,0,0,0,0,0,12,6
4689,0,0,0,0,0,4,2
4691,0,0,0,0,0,3,1
4693,0,0,0,0,0,13,6
4694,0,0,0,0,0,5,3
4695,0,0,0,0,1,0,0
4696,0,0,0,0,0,8,3
4697,0,0,0,0,0,6,2
4698,0,0,0,0,0,5,2
4699,0,0,0,1,0,4,4
4700,0,0,0,0,0,7,2
4701,0,0,0,1,0,8,4
4702,0,0,0,0,0,8,3
4703,0,0,0,0,0,5,2
4704,0,0,1,1,0,17,7
4706,0,0,0,0,0,17,8
4707,0,0,0,1,0,4,2
4708,0,0,0,0,0,5,3
4710,0,0,0,1,0,4,2
4711,0,0,0,0,0,7,4
4712,0,0,0,0,0,9,6
4715,0,0,0,0,0,10,5
4716,0,0,0,0,0,6,3
4717,0,0,0,0,1,0,0
4718,0,0,0,0,0,9,4
4720,0,0,1,1,0,5,2
4721,0,0,0,0,0,8,4
4722,0,0,0,0,0,7,3
4723,0,0,1,1,0,9,3
4725,0,0,0,0,0,3,1
4726,0,0,0,0,0,8,3
4727,0,1,1,1,0,4,2
4728,0,0,0,0,0,8,4
4730,0,0,0,0,1,0,0
4731,0,0,0,0,0,12,6
4732,0,0,0,0,0,3,2
4733,0,0,0,0,0,5,3
4734,0,0,1,1,0,9,4
4735,0,0,0,0,0,9,5
4737,0,0,0,0,0,9,3
4738,0,0,0,0,0,6,3
4739,0,0,0,0,0,6,4
4740,0,0,0,0,0,5,3
4741,0,0,0,0,0,4,2
4744,0,0,0,0,0,7,5
4745,0,0,0,0,0,7,3
4746,0,0,0,0,0,31,7
4747,0,0,0,0,0,5,2
4749,0,0,0,0,0,6,5
