image_id,split,file_name,zero_gt,annotation_count,class_count
3589,train,train/ba0d29d84db98416a0858ad30c4d41a7.jpg,0,10,5
3590,train,train/ba0ee85ac58311c7f1413a3af2f3f7c7.jpg,1,0,0
3591,train,train/ba0f97b49906ccf1bf205dd7ca108c06.jpg,0,8,5
3592,train,train/ba142c273c1f6e0fcccfeec5751351b2.jpg,0,5,3
3593,train,train/ba1795ee5daae1ed415756c3f4f21b48.jpg,0,4,2
3594,test,train/ba1d2a4e889b03f2d79aabfbf0804062.jpg,0,5,2
3595,val,train/ba301b6e6ace2f31edf20efdd78cd286.jpg,0,8,4
3596,val,train/ba4344465d9f3d34328ee5ee2e96dc61.jpg,0,7,5
3597,test,train/ba46dcb445340df33566b52d7192ab6e.jpg,0,13,6
3598,train,train/ba4a00ea7764b5ee772792a50531e9e7.jpg,0,5,3
3599,train,train/ba566bf98caaa797816d7a2ffa296d5d.jpg,0,10,4
3600,train,train/ba5e3409250a85483d6e39be759bc102.jpg,0,14,7
3601,train,train/ba665972d68d2cb8b55839ad6592961c.jpg,0,21,7
3602,train,train/ba683c0053ad11332810ecc509b6c17b.jpg,0,3,1
3603,train,train/ba68c12f2141bba79d9c29322c2c295a.jpg,0,9,5
3604,val,train/ba8c1cd9bceb450054920b79af773650.jpg,0,9,4
3605,test,train/ba8cf1b843900f3e754f6e172f62efc4.jpg,0,11,4
3606,train,train/bace601f50d2f324022ae6a9ad608123.jpg,0,8,5
3607,test,train/bad42a62c993ad12cc37da8f9a33e490.jpg,0,5,2
3608,train,train/bad57ce327ed96a0ae3e01c930f297cc.jpg,0,7,2
3609,train,train/baf56818e451ed175e7cbd7d94e01bb0.jpg,1,0,0
3610,test,train/bb315b4bc113c0506a9e24593cb06a6b.jpg,0,4,2
3611,train,train/bb39350ab564d44de74b77ad863a8ae6.jpg,0,5,2
3612,train,train/bb3d26414a85af5edf485b330607860d.jpg,0,8,4
3613,train,train/bb4c165fbbc02116fb18be5f2e21a2a5.jpg,0,3,1
3614,train,train/bb541cb8a793063968903bf3fc5b68f7.jpg,0,6,2
3615,train,train/bb60194195e9a5eaa27685d2fa688085.jpg,0,6,2
3616,train,train/bb6c5c14ec3550cf81d67c8298ea5f41.jpg,0,5,3
3617,train,train/bb72868e96a7c3c5b82dae9f1d814eec.jpg,0,4,2
3618,train,train/bb7d4479b3065e5912e328c065733504.jpg,0,10,6
3619,train,train/bb8f70bb23d06edce7b87df6f529d0b4.jpg,0,6,5
3620,test,train/bb93a8a5285c48a0797bc5216e99f861.jpg,0,5,2
3621,train,train/bb99c58b3e18ca4a52dbd27495d88216.jpg,0,11,5
3622,val,train/bb9f4f20dd8f4e5c5ab518d7f1818b1f.jpg,0,8,3
3623,val,train/bbac60d6c7695f5eeccb56cb56336f6d.jpg,0,13,7
3624,train,train/bbc8cca2bda1c6bc5b66715a12830d78.jpg,0,18,8
3625,train,train/bbcafeecae64804e1e0780b49bafd5bd.jpg,0,10,4
3626,train,train/bbe4356faa4ee427169a71d8ed020921.jpg,0,6,2
3627,train,train/bc0e94e539fcc6c3f623d6ce5db07370.jpg,0,7,3
3628,val,train/bc2be005526db7ab9d5ec6741ddee945.jpg,0,15,6
3629,train,train/bc38a48bbec6ee4e1ccb6eb453529cae.jpg,0,13,4
3630,train,train/bc7483c563cf172e46390a235cdc63b9.jpg,0,8,3
3631,test,train/bc765f1145a3390f6b231f0d05193458.jpg,0,5,3
3632,train,train/bc849fedf97c9eb2bc7707bac17329bc.jpg,0,4,3
3633,train,train/bc87c2265556912b25d36f2fef105a01.jpg,0,7,4
3634,train,train/bc87ef332a3c532a7e86893cae30e127.jpg,0,6,4
3635,train,train/bc89dfd66b1662e2aaf94bc7e1e7f630.jpg,0,5,4
3636,train,train/bcd6064c48c99c6557d0876ec2e47883.jpg,0,7,3
3637,test,train/bcdf0364c02fc489f7a8a7b94e913c5e.jpg,0,8,4
3638,val,train/bce076b117178591a7dad5ab9296ba74.jpg,1,0,0
3639,train,train/bcfe72dc85490721c3c39870e6eea3f6.jpg,0,11,4
3640,train,train/bd152be0a921cfee79bffbdbf53e84d6.jpg,0,5,3
3641,train,train/bd23539b8fb116791fe16b9854601c1a.jpg,0,9,5
3642,train,train/bd24133a5c72fdd62ad820445627b718.jpg,0,8,5
3643,train,train/bd2783f6ab7795e45ccdbd4bb96250f3.jpg,0,13,7
3644,test,train/bd3042360365944aa845f34f0aa70424.jpg,0,8,4
3645,test,train/bd3257de200124da83881b37840d3987.jpg,0,12,4
3646,test,train/bd392937baf9a09b697937d8bb607989.jpg,0,5,2
3647,train,train/bd3f8d06c2eab0bfe5428dfe3f9a1499.jpg,0,6,2
3648,train,train/bd3fa1499eba12696a695b952f9218a3.jpg,0,7,5
3649,train,train/bd3fe876153eeddad8bab49b129ea081.jpg,0,26,7
3650,train,train/bd60f56f346490b1b62e6cfd02cbe7f5.jpg,0,7,6
3651,train,train/bd6eb525438d6da1ced0ed1810857772.jpg,0,10,3
3652,train,train/bd82bfb604a82629f08b99b1c165db35.jpg,0,3,1
3653,train,train/bd931b74386e3e3f2934b1741c77d5b1.jpg,0,4,2
3654,train,train/bd94013e719d3bf243bdf5771490bb0a.jpg,0,7,3
3655,train,train/bd9a6c424edb2e622c1f4b6a59a58e91.jpg,0,6,3
3656,val,train/bda862be2d20d538b558300c97b8255c.jpg,0,7,4
3657,train,train/bdaace04fa79a60e8542a3b573288076.jpg,0,14,4
3658,train,train/bdd0bebed953f69413213d387c9717e7.jpg,0,11,6
3659,train,train/bdd7f0b920e6c5ea82526986ffb63001.jpg,0,14,5
3660,test,train/bdd8423e5deae0ae5dc7e0547887fafc.jpg,0,13,6
3661,train,train/bdda2e2d06f7d1bdc6e410a5dad455d7.jpg,0,5,2
3662,train,train/bdddb2fbd93102ff052738ae31ff7e75.jpg,0,11,3
3663,test,train/bdde108a7d024a734cdbed2952f64fe1.jpg,0,14,5
3664,train,train/bdde865328435f214633b4858d9a4d20.jpg,0,5,4
3665,val,train/bde4bfa149bc13cee2de7c2e942979e7.jpg,0,10,5
3666,train,train/bde7cb2bd708d3d928b6ad9e32038fe1.jpg,0,29,4
3667,train,train/bde911be299cef4ecbdf6c63af33cdf6.jpg,0,10,5
3668,train,train/bdeeec185619e393d3cbd8f532f95c15.jpg,0,14,6
3669,train,train/be01f8ea4bf3a231d39378be5a167bc4.jpg,0,5,2
3670,train,train/be0cc63b7335bd1fb95a2ad432209a14.jpg,0,6,2
3671,test,train/be1bb194dfb986bf7554b491852b8901.jpg,0,9,5
3672,train,train/be3bbacb9b3c148eae9549bce68bf0db.jpg,0,6,3
3673,test,train/be505971cc0f51f3cf4a5717767b42da.jpg,0,3,1
3674,test,train/be53fe5a49231f1c1be020b0bdd8561f.jpg,0,3,3
3675,train,train/be66657e907a732207237b75b7e105c4.jpg,0,6,2
3676,train,train/be6a2a69a923979c38e8e83fed53ff89.jpg,0,7,5
3677,test,train/be78bb12b31ef59665212f778a7ca895.jpg,0,4,2
3678,train,train/be85b7d55e0ef589729ef4dd6ffc38fb.jpg,0,14,6
3679,train,train/be869b141b0483aaa10e62ec407c0010.jpg,1,0,0
3680,test,train/be8747c0a1878e0230868c016a47f523.jpg,0,6,2
3681,test,train/be904250a48381ded92ee7d690cf3687.jpg,0,5,2
3682,train,train/be92ec2aee088c56d3ba79598461cb9a.jpg,0,7,3
3683,val,train/be9503d3b32da3ca2d06d6df8b1a997b.jpg,1,0,0
3684,val,train/be95363066a0f6e2d9644cc14b39d3e1.jpg,0,12,4
3685,train,train/be965185f4128002ad591b91c41e0211.jpg,0,11,5
3686,train,train/bea7018176b6d5d871fe0cb1c87a64a6.jpg,0,7,3
3687,train,train/beaa1ae511a49bd86ee5c090f91c80d7.jpg,0,16,5
3688,train,train/beb81be7f3b55d47fa70e7972c9dc9e1.jpg,1,0,0
3689,test,train/becab72d8a1f599d4a3d3650d3fffe54.jpg,0,3,1
3690,train,train/bedecebc0349e52e9afe5cc8f2e067a0.jpg,0,8,4
3691,val,train/bee427b74f77002c1a4faa71e65d5744.jpg,0,11,5
3692,val,train/bee99c179da019550328e64a55713d5e.jpg,1,0,0
3693,train,train/bf0ac90b81bd62e7444fbe3142506e3d.jpg,0,9,4
3694,train,train/bf123de5827d72ba0d0e71683bbe819d.jpg,0,9,4
3695,train,train/bf2d10fe88254cf97b08fab2e7c80232.jpg,0,12,5
3696,train,train/bf33d826094fabd938f69b3ba663f607.jpg,0,5,3
3697,train,train/bf429fed8c01a5d6014d86f2aa3385fa.jpg,0,6,4
3698,train,train/bf59a73e51a04d9e381630527339ad43.jpg,0,8,3
3699,train,train/bf5c7a815313c2d2853494cf766237b5.jpg,0,6,2
3700,train,train/bf63f10c778016ebea60f7bacf1fbec9.jpg,0,3,2
3701,train,train/bf742708d94bd9f8620db2f6f4b596f5.jpg,0,15,5
3702,train,train/bf9bba0703ec2a74740fbb891b9f6322.jpg,0,12,5
3703,train,train/bfbbb3c77f965726e05343efafb2eb86.jpg,1,0,0
3704,train,train/bfd794933b6d06cc9e840ae7b90b1cbe.jpg,1,0,0
3705,train,train/bfdd2b7d930f17b450e1d1e7ec7a57bb.jpg,0,7,3
3706,train,train/bffb5303ac64552996db400e0f7058b0.jpg,0,8,5
3707,test,train/c008cfaf7009c94d297cc2e715e81c03.jpg,0,12,2
3708,val,train/c00a2b726b1d7854efc73ef3611c7591.jpg,0,4,3
3709,test,train/c02bd11de5cf471fa502f5bebe133904.jpg,0,6,2
3710,train,train/c0440c09698f89df168dc146af067fe7.jpg,0,16,7
3711,test,train/c04ee933a8fed37ebbeb697b03356a56.jpg,0,8,3
3712,train,train/c09a2d6a72b0f14763619224335d685e.jpg,0,6,3
3713,train,train/c0a788fb3c78173e4a2a447b5fc70a93.jpg,0,3,1
3714,train,train/c0b2806d0baff57d885063624d744ac1.jpg,0,7,4
3715,test,train/c0e801c67186fc05d8bed52353b4486c.jpg,0,6,2
3716,val,train/c0f992e23de30afb875371c3630cb9af.jpg,0,7,3
3717,val,train/c12df5422711be0ed7b17a657c68fc8d.jpg,0,7,3
3718,train,train/c13533b61e97274091200c6ceab55cb7.jpg,0,4,2
3719,train,train/c14b94a6ebfb3a4b828bd71537f682c7.jpg,0,4,3
3720,val,train/c156a4adc33cd20a2ad75a07ff245b09.jpg,0,6,2
3721,train,train/c18362ca7e7d5df7a4dd8db31dfed194.jpg,0,8,5
3722,test,train/c184ac40eb6c1713f28f34582f768c5d.jpg,0,7,5
3723,train,train/c191a7c7c0e1847b1aebc8e8ef628aed.jpg,0,6,3
3724,test,train/c1b09655bffba16895cfed1be6ccdf6d.jpg,0,5,2
3725,train,train/c1b56c6b38aa09f0f32f0605deb5a240.jpg,1,0,0
3726,val,train/c1c9528727dd016bad131ff8c3863774.jpg,0,4,3
3727,val,train/c1ca66539955f94f6dbd74fb5ba7208d.jpg,0,7,2
3728,test,train/c1ef70e18d73c3fe0b0d741b1b0b59fb.jpg,0,5,4
3729,train,train/c201c69926e59f0c1dfeeeb8365ff05a.jpg,0,13,7
3730,train,train/c20ca4cd7589fa3a77578769bf82ea1b.jpg,0,7,3
3731,train,train/c21c6e6969dcd46d9441110183ade633.jpg,0,5,3
3732,train,train/c24029f31fb9ae265934082ce6b47d33.jpg,0,9,4
3733,test,train/c249e006c2f7340f6fc550ede970e0d3.jpg,0,8,4
3734,train,train/c25a87784e4a9dd01911f626cbd1faeb.jpg,0,6,3
3735,train,train/c26185210303f6c638a4ac60e635df21.jpg,0,10,4
3736,train,train/c26bb71d19d1f57200b4bf9b8bb596d9.jpg,0,8,5
3737,train,train/c2a2ce443b43b82ae5bd29d06716a44e.jpg,0,8,4
3738,train,train/c2bdc729e1623c6c142d9f4e6ed48418.jpg,0,4,2
3739,test,train/c2c54eed2dd73e20ef0e5af5a4aa1feb.jpg,0,9,3
3740,val,train/c2d4ab1622ab34e5680710a63501c8b6.jpg,0,4,4
3741,train,train/c2d843a231c6aa30c9239083bc612f7b.jpg,0,13,5
3742,val,train/c2f01c1eb7b249b706ea3f1ee549e05f.jpg,0,6,2
3743,test,train/c2f51a2b9785c772ef611db089bf528e.jpg,0,7,3
3744,train,train/c2fafca7a6e8316c8bc0a3dc400b8aba.jpg,0,7,4
3745,val,train/c32573547f924b6b663798730d915724.jpg,0,13,6
3746,train,train/c32ec722d0608e89e8d6eaeab36191b1.jpg,0,8,4
3747,train,train/c337c0c48cb14bcfac1ba739a785c2cb.jpg,0,6,2
3748,train,train/c341b3f8a0353bab2ec49147b97ce9d0.jpg,0,8,6
3749,val,train/c34e6aa7a5db3386850b830dd3c45a98.jpg,0,10,4
3750,train,train/c351e3875444070992012c35126bf41f.jpg,0,10,5
3751,train,train/c36e768eae71d51ac540131145d4c101.jpg,0,7,4
3752,train,train/c37c1b0387090f95fa7f6b38542f1d19.jpg,0,6,3
3753,train,train/c38c9a98d30027a18e88f39346987f78.jpg,0,6,2
3754,train,train/c39440999e8b3e376911ab851a7c56f6.jpg,0,8,4
3755,val,train/c394eadea89e5795c8037280492d116d.jpg,0,11,3
3756,test,train/c399b71d7f853206cdf9bfa916252b4d.jpg,0,5,2
3757,test,train/c3a7cdd9fb36706cfd3a4fdb86b65061.jpg,0,6,2
3758,test,train/c3abe21f7e07452e6760cdc2cab95296.jpg,0,25,6
3759,train,train/c3adefe651baf211a73e391f3068e916.jpg,0,7,3
3760,train,train/c3d222900b4131b148a9943db0e1bcc6.jpg,0,5,2
3761,train,train/c405835a086b2f7d7c9ef3976b69e677.jpg,0,5,3
3762,train,train/c407f9bc14eb1d87dbb961aa226a43b6.jpg,0,8,4
3763,val,train/c4135c9dce53b084dd7423af76626eb8.jpg,0,9,5
3764,val,train/c4135fa4ca67c0ae5697988741f7842d.jpg,0,3,2
3765,train,train/c413baf55bfb894ee5af02d991b452ce.jpg,0,17,4
3766,train,train/c4179d7d6f19e1b4b27460c03810f651.jpg,0,7,2
3767,test,train/c41d4f698ccccbf7068c44c8c14f4e16.jpg,0,32,8
3768,val,train/c41f9e2dd4f6b5524d93b3229085b26c.jpg,1,0,0
3769,train,train/c42997b00e59f4523788aa9fbe1f7526.jpg,0,15,9
3770,test,train/c42b5e8105ed48a96bf7273e25f2a047.jpg,0,6,3
3771,train,train/c439d7071a6929d38db1b86e577806c3.jpg,0,8,3
3772,train,train/c440f25216153cfc2bcf4af70c3d59c4.jpg,0,11,5
3773,train,train/c465dd63a0c768fac5d985c9d14c4aa8.jpg,0,8,4
3774,train,train/c47b49c8a45e467ea86c02d53936b39b.jpg,0,3,1
3775,train,train/c47b6592b70ba7c5bdb919f92f4ec07a.jpg,0,6,2
3776,train,train/c47bf1efb40dc9e8eb8975abcb539ab8.jpg,0,17,7
3777,train,train/c47d248c49d70684d8638910c126ccae.jpg,1,0,0
3778,train,train/c4a03cb1a35df1a042140fa01620995e.jpg,0,3,1
3779,train,train/c4a330dbf5845a6f53f102eb3cd771e0.jpg,0,6,2
3780,train,train/c4c1ef63bd568c89beb4ae3ab9eeb1bb.jpg,0,5,2
3781,val,train/c4c2b57389bb4eac8ce685dfe8f5b965.jpg,0,18,6
3782,test,train/c4d68aad9fdec87b76853d26744026bb.jpg,0,7,4
3783,train,train/c4e6dda386e88a2c9164f19024359f45.jpg,0,6,2
3784,train,train/c4e8d9bb21040cbe94f1763856bfcfe2.jpg,0,3,1
3785,train,train/c4f7b110380be6bee542f5c26c78f36d.jpg,0,7,4
3786,train,train/c5010a72f3e20e9b59d7bb991d3c633b.jpg,0,5,3
3787,train,train/c50bb66530634bfac9d5487a607e8211.jpg,0,4,2
3788,train,train/c516ff097d60479f58a797cefad2c80f.jpg,0,11,5
3789,train,train/c5326a0f289b91e4fe88b86d5b00a7bd.jpg,0,9,4
3790,val,train/c53c9441ef4e5df63d8dfb34a983900e.jpg,0,6,2
3791,train,train/c55486a359cc99e2d1518ceba3020967.jpg,0,9,5
3792,test,train/c57e2790b60c949160c90679c711066a.jpg,0,5,2
3793,train,train/c58bc096aa929d9645f0a15a62771893.jpg,0,15,5
3794,train,train/c599c619d44a05ed87854caa6977fd18.jpg,0,9,5
3795,train,train/c5a45ede0cbd270bf54e8a5e7fd27813.jpg,0,11,7
3796,train,train/c5aa9d492605510ce5fc2403df57cd6a.jpg,0,4,4
3797,train,train/c5ad7caaee32f3d5647a993ab299b1c1.jpg,0,22,8
3798,train,train/c5ae256b23f9336ac61c393b3d1607b3.jpg,0,6,2
3799,train,train/c5b761d0fefbe5b1c05822a4df670c09.jpg,1,0,0
3800,val,train/c5beeca4042003ebfeac1f3a786dbe6a.jpg,0,6,3
3801,train,train/c5c36ce7f8adbd045bfe59a325eeae47.jpg,0,6,2
3802,train,train/c5d6ea0776a448a0e43bb1f1638044cd.jpg,0,6,2
3803,train,train/c5dfd21f7ffbb5183cb8a2b7874de381.jpg,0,7,4
3804,train,train/c5eb5f71bfa01fe274e5f6a19f6006ed.jpg,0,5,2
3805,train,train/c5f612ff593f8d5568d3b5d5594d96d4.jpg,0,7,5
3806,train,train/c60b87f681462b74b5cc58bc78f5b99e.jpg,0,6,4
3807,train,train/c619a784636c085eb798f98a5ba1102d.jpg,0,7,4
3808,test,train/c6221295778a330b5b3fa85e719ee9e8.jpg,0,4,2
3809,train,train/c629819adb86c5d0cfd7d454a64d508a.jpg,0,4,2
3810,train,train/c65efe41cef6390d70796a2947dbcc91.jpg,0,9,4
3811,train,train/c67b6e145e57b4fbd4db367f114bd879.jpg,0,3,1
3812,test,train/c6821f9488fa1827726c54dbf5c862b8.jpg,0,16,3
3813,test,train/c683b3808de205ecfd3d3e09f4de44a2.jpg,0,5,3
3814,train,train/c699f16ba0b86f474390da9515bcad7a.jpg,0,42,8
3815,train,train/c69c8b15929c66d8756acc34fe456713.jpg,0,7,3
3816,train,train/c6a67dc0d36b5e231b4a1789d00be3d9.jpg,0,5,4
3817,train,train/c6ad29cb15e0476259fdf56305b286d4.jpg,0,4,2
3818,test,train/c6ada34016e7fdffbba5cbccc996e395.jpg,1,0,0
3819,test,train/c6ae45cbd57420cf4937b9f9299a5667.jpg,1,0,0
3820,train,train/c6c19cc8f966c6353e663a4e299d9a39.jpg,0,35,7
3821,train,train/c6de0bd21c84a2c1eac1b869e79e7ffd.jpg,0,6,2
3822,train,train/c6e432dd2d937af0c6c404f59e82524b.jpg,0,21,7
3823,train,train/c6f36808b0208f5011ecb1ea21aef1b3.jpg,0,6,3
3824,train,train/c6fe78d03c9d12783f3451ad237351f4.jpg,1,0,0
3825,train,train/c70dce909198abf8b39a7e0d41c9a895.jpg,0,6,4
3826,val,train/c71ce6345cf70b23ab481a2d66e9c288.jpg,0,10,4
3827,train,train/c723c6ffb2f746dff02c9538c6c593f4.jpg,0,12,5
3828,train,train/c74b6a0a59b10d81e57158890803fae4.jpg,0,4,2
3829,train,train/c74b97e75097396e9f159c80d5a4a268.jpg,0,6,2
3830,train,train/c7544daad44cfaa27e274b88dce60c46.jpg,0,4,2
3831,train,train/c75d652b2cd934bb797a9a02c6aec8ee.jpg,0,9,3
3832,train,train/c75f825862144dbdff940d9c4ecccde8.jpg,0,5,3
3833,train,train/c7629ae7a638c5892d90c49fd90401f0.jpg,1,0,0
3834,val,train/c772fcde08c1e9cb49ab6c11b8fe6e42.jpg,0,13,6
3835,train,train/c78a429b728a3b35c6e4b4a560dee407.jpg,1,0,0
3836,train,train/c797ab3749e39389929f6b188eee412e.jpg,0,8,4
3837,train,train/c79916dc9b5b70cbd4138366358976a2.jpg,1,0,0
3838,train,train/c7afdce95181c731e79f72d4ad6d4447.jpg,0,5,3
3839,test,train/c7ce99e81ceea73f99d919b38d8df460.jpg,0,10,7
3840,test,train/c7d940c13f1be3feeb46adb7e8206de9.jpg,0,13,3
3841,test,train/c7dfac0ca6b7382d2d51a92ebdf6169e.jpg,0,4,2
3842,test,train/c7e5ddae40ae657e6dd89aba0e113a66.jpg,0,6,2
3843,val,train/c7ea6667211c1999c15af0e228a6e040.jpg,0,5,2
3844,train,train/c80fe973b34b764cf37e43efb755c0b8.jpg,0,6,3
3845,test,train/c818320ffaaa28c866549769e23a3b1d.jpg,0,7,3
3846,train,train/c8205cbdfff77ee90770156c3075a38f.jpg,0,10,3
3847,train,train/c82a4c022beafccbd3bb2d1e8a50a0ee.jpg,0,4,2
3848,train,train/c837c5bfbeedca68690f51b2e07aaabd.jpg,1,0,0
3849,val,train/c854dff7593a38e6e7a83330ff32ac86.jpg,0,4,2
3850,train,train/c85587ddf15dbf7ab134208647cb9856.jpg,0,12,6
3851,test,train/c855e2fc7a8fea601a568f546e466d4b.jpg,1,0,0
3852,train,train/c8634131ee43469be8f4f75ab4595b10.jpg,0,15,6
3853,train,train/c8772752985ad53b7c0214c4c954dd01.jpg,0,5,2
3854,train,train/c87a39abf714b710d0539e246739d783.jpg,0,12,4
3855,train,train/c88c3cfbb6ed6198f4e13b5e4dda7f5b.jpg,0,4,3
3856,train,train/c8a24a5d72c93b72685287c27e0d4623.jpg,0,8,5
3857,train,train/c8a56cc3c310b1619ec6559afab11089.jpg,0,5,3
3858,train,train/c8a782d151fc7bc3305ec970901b7bfe.jpg,0,8,5
3859,test,train/c8cd4cf2230684b7185aa05d0cefe6b6.jpg,0,3,1
3860,train,train/c8cef7f9bbed9e8303371f940dcfc495.jpg,0,9,5
3861,test,train/c8e9aaf309d856f9a7275115fef4a423.jpg,0,6,2
3862,val,train/c8f305c30eccf48e12cf024df3d24e26.jpg,0,5,2
3863,test,train/c8f75e6529a051827b8b7952a3e65f5b.jpg,0,5,4
3864,train,train/c8f9493ed65b68adb82000cb7ca7baf3.jpg,0,7,4
3865,train,train/c8fe4972b001dfc2e11a06c800da0d6a.jpg,0,3,1
3866,val,train/c9178abde9d3400103cf7f925bc38782.jpg,0,9,5
3867,train,train/c918bc36b064c7fb97f95503181a4d60.jpg,0,5,3
3868,val,train/c922a445f08f22058a4a979c5de23586.jpg,1,0,0
3869,train,train/c925e4d4be7a67db1cda23c93f9414ec.jpg,0,4,2
3870,train,train/c92a0bd2d3c781a82946934351821e9a.jpg,0,13,4
3871,val,train/c9380a132776f6d999ed5a72a1212bcf.jpg,0,14,7
3872,train,train/c93d43336ef6d28348794b5ced1886a4.jpg,0,8,4
3873,val,train/c978cdb3275ab78fe11929e145dedab2.jpg,0,14,6
3874,train,train/c989d46402b855ed7f825b7e6e4c17b2.jpg,0,12,5
3875,val,train/c996a67b615c29ae24418c918bd44c69.jpg,0,17,6
3876,val,train/c9c761e1d3bf899273a06ca2e24610ef.jpg,0,5,3
3877,val,train/c9e29220b5d0f9cfdb250f0872648a89.jpg,0,6,3
3878,val,train/ca06e2f4999e77fe76003a86b64a0710.jpg,0,8,6
3879,train,train/ca1f29978ccbee874f58148f4148e278.jpg,0,3,1
3880,train,train/ca2367e34e80cf17deb67602a24e4920.jpg,0,11,6
3881,train,train/ca23e139746a14d9de312dc7271d84e4.jpg,0,7,3
3882,train,train/ca2a64d3c50654de6327f3880bbc17d3.jpg,0,13,3
3883,train,train/ca300a7c90492a6f03220a3f9efe7c4e.jpg,0,5,3
3884,train,train/ca3e09e7614df68776156e7388fa5edb.jpg,0,3,1
3885,train,train/ca45eff411274d3a20007bfbc5b68bc1.jpg,0,7,4
3886,train,train/ca51a918dfb1408e97204c7dbf8a6f39.jpg,0,3,2
3887,train,train/ca527d7c532ec5810f5b73ab2ff7170a.jpg,1,0,0
3888,train,train/ca6ad3f597ed0079bf27187e72855c15.jpg,0,8,3
3889,train,train/ca6c1531a83f8ee89916ed934f8d4847.jpg,0,17,6
3890,train,train/ca72b54e1dc0ba04d64631ccd30acb9d.jpg,0,8,3
3891,val,train/ca96c5f3611278776d1f6027bbd41005.jpg,0,6,2
3892,train,train/cad7f3b0b26e674d67eb5a735c0a9bbe.jpg,0,9,3
3893,train,train/cad8e7e5f5034a50d4b1ebb30db533c5.jpg,0,4,3
3894,val,train/caf1b7af2b0caf57a7ae5d23b5dd2aba.jpg,0,7,3
3895,train,train/cb0165cbc17f5d8d0fc4deab637aa2ae.jpg,0,12,4
3896,train,train/cb206cb073c2685558a0ef6dece16fa7.jpg,0,5,2
3897,train,train/cb8fd53c4498aa62dd48c184beb050bd.jpg,0,5,2
3898,train,train/cb9658d61c84a99ba31665f40cb0788d.jpg,0,5,4
3899,train,train/cb9cfff99f0aa6a0e618e2310a68f186.jpg,0,10,4
3900,train,train/cbae689446b034eb2204751c65e08af2.jpg,0,7,3
3901,test,train/cbc971fb918adb51914a165519ba121a.jpg,0,6,2
3902,train,train/cbcb95889f621abbd2e9b46220267c98.jpg,1,0,0
3903,train,train/cbfe3d59be5549fee6a56e73fc8b2803.jpg,0,6,4
3904,train,train/cc47c14b9aa97e08fad1925a6dc1efee.jpg,0,6,3
3905,test,train/cc5ca13d504354fc7c1e75bf2ca9857b.jpg,0,4,2
3906,train,train/cc625b64cd45864eb85bdf4446e813a4.jpg,0,8,3
3907,train,train/cc6fc3c91c3d9061b11b65f8257a2ad0.jpg,0,11,4
3908,train,train/cc9a84f1f3942ceb845c5f174e5b70cd.jpg,0,15,7
3909,test,train/cc9b6ee01a01702434ad789eef9432fb.jpg,1,0,0
3910,train,train/cca122e46a24a6ccfeba9ade9f7b933c.jpg,0,9,2
3911,train,train/cca5fa8df1efa35b42580fc781efadb7.jpg,0,12,4
3912,train,train/ccce794d56a43641c1bb3d6b0253e794.jpg,0,6,3
3913,train,train/ccd403a2a0b24d9d67ebf996e03224d3.jpg,0,6,2
3914,val,train/cce1682c4fbfc0f04fb84136651a3813.jpg,0,11,4
3915,train,train/ccff375f4139cef65b98385224cfc810.jpg,0,5,2
3916,test,train/cd1290a0b49dd799d0c77475b1953868.jpg,0,5,2
3917,train,train/cd1a6e3e5352f7b0dd5f596f29b74390.jpg,0,7,3
3918,train,train/cd2ca6c232cc1c107ad1249579b457be.jpg,0,8,3
3919,train,train/cd33be932bca447f6bf5b83b03018806.jpg,0,12,3
3920,train,train/cd42d4220f19d14291f1cf7c2a194f07.jpg,0,7,3
3921,test,train/cd49c1e8e2c3e37a4dc3325c986a609f.jpg,0,4,2
3922,test,train/cd61bab9751a2dc321165c975901bb23.jpg,0,8,3
3923,train,train/cd857b26125043e9eee272433187f3a6.jpg,0,7,2
3924,train,train/cd92b5a85b85e254d101eb7b1deed668.jpg,0,7,4
3925,train,train/cdad4eefae33e95d6fb7e6422cf84758.jpg,0,4,2
3926,train,train/cdbd07a6e9e17958d4cafd4278872806.jpg,0,14,6
3927,train,train/cdc44f8510ed779fade14a506d2bbd8c.jpg,1,0,0
3928,train,train/cdc9449b58f831981f7df30de936077d.jpg,0,7,4
3929,val,train/cde07682ce7758568b5a3701eee9f46a.jpg,0,12,5
3930,train,train/cde438e260e3b75a814cd3519a2c28b5.jpg,0,8,4
3931,train,train/cde6b59dc5447237fd9f9b264567a653.jpg,0,7,3
3932,train,train/cdeda235172891a9886537799cd57d76.jpg,0,8,4
3933,train,train/cdee8199f2b74923889994f67789dae8.jpg,0,7,3
3934,train,train/cdf9f0eb45572fe32a1c66db5755fc20.jpg,0,3,1
3935,train,train/cdfac35a0800774db5fe8a6354df64ef.jpg,0,6,4
3936,train,train/cdfb27f0268e0803530e4511ed89b0c1.jpg,0,6,2
3937,val,train/ce05e2dfd28685a861263561a123fb05.jpg,0,5,3
3938,val,train/ce0a7268695e0f82d7350f8646ea8c86.jpg,0,5,2
3939,train,train/ce124e4ecf1e643ca350bbc75e7f8658.jpg,0,7,3
3940,train,train/ce1809b48b0ba6519f6f7b3a01155173.jpg,0,7,4
3941,test,train/ce229a03f797a78f5c482af89d78c988.jpg,0,5,3
3942,train,train/ce2445abc396911bace06d962bf9b6e6.jpg,0,8,5
3943,train,train/ce2c5376b597eb067395da4c7f9960aa.jpg,0,20,7
