annotation_id,image_id,category_id,canonical_class_id,x,y,width,height,area,in_bounds
24700,2816,8,7,426.0,1252.0,279.0,206.0,57474.0,True
24701,886,1,0,1297.0,940.0,342.0,346.0,118332.0,True
24702,3021,8,7,1899.0,496.0,459.0,401.0,184059.0,True
24703,2783,1,0,1343.0,935.0,233.0,270.0,62910.0,True
24704,4450,3,2,334.0,1273.0,345.0,514.0,177330.0,True
24705,3041,4,3,855.0,1462.0,1153.0,391.0,450823.0,True
24706,386,12,11,1778.0,389.0,367.0,143.0,52481.0,True
24707,3759,12,11,1653.0,444.0,371.0,75.0,27825.0,True
24708,1245,4,3,1131.0,1515.0,1005.0,202.0,203010.0,True
24709,947,1,0,969.0,649.0,240.0,244.0,58560.0,True
24710,3836,7,6,764.0,1025.0,510.0,451.0,230010.0,True
24711,1548,10,9,1359.0,1006.0,211.0,414.0,87354.0,True
24712,2610,1,0,1169.0,831.0,260.0,264.0,68640.0,True
24713,1962,12,11,2203.0,2057.0,284.0,278.0,78952.0,True
24714,1125,10,9,2268.0,288.0,375.0,1789.0,670875.0,True
24715,460,4,3,942.0,1503.0,1181.0,432.0,510192.0,True
24716,786,14,13,1481.0,321.0,742.0,1099.0,815458.0,True
24717,869,12,11,199.0,2132.0,63.0,135.0,8505.0,True
24718,4528,9,8,415.0,899.0,35.0,29.0,1015.0,True
24719,230,12,11,1515.0,401.0,308.0,191.0,58828.0,True
24720,4017,14,13,456.0,780.0,593.0,406.0,240758.0,True
24721,1377,1,0,1353.0,611.0,298.0,264.0,78672.0,True
24722,1311,14,13,187.0,1590.0,442.0,283.0,125086.0,True
24723,3265,12,11,465.0,518.0,165.0,87.0,14355.0,True
24724,1278,11,10,1923.0,1925.0,149.0,264.0,39336.0,True
24725,680,10,9,1562.0,735.0,145.0,264.0,38280.0,True
24726,2195,11,10,238.0,1196.0,110.0,273.0,30030.0,True
24727,4442,4,3,1259.0,1946.0,1221.0,363.0,443223.0,True
24728,4219,14,13,1490.0,406.0,334.0,538.0,179692.0,True
24729,3292,4,3,1007.0,1279.0,1083.0,382.0,413706.0,True
24730,2158,9,8,1876.0,1809.0,60.0,60.0,3600.0,True
24731,3196,11,10,1846.0,1104.0,603.0,1014.0,611442.0,True
24732,578,1,0,1396.0,870.0,232.0,358.0,83056.0,True
24733,4,1,0,869.0,477.0,797.0,402.0,320394.0,True
24734,507,14,13,229.0,1279.0,283.0,75.0,21225.0,True
24735,4058,4,3,653.0,1061.0,951.0,360.0,342360.0,True
24736,1275,9,8,1293.0,1171.0,152.0,232.0,35264.0,True
24737,2557,14,13,954.0,532.0,423.0,705.0,298215.0,True
24738,272,11,10,1995.0,2127.0,161.0,240.0,38640.0,True
24739,4502,14,13,351.0,1170.0,465.0,160.0,74400.0,True
24740,2825,4,3,760.0,1589.0,1222.0,303.0,370266.0,True
24741,3482,8,7,950.0,437.0,130.0,124.0,16120.0,True
24742,2394,12,11,467.0,385.0,478.0,223.0,106594.0,True
24743,2367,4,3,760.0,1685.0,1016.0,377.0,383032.0,True
24744,2802,10,9,409.0,2132.0,885.0,785.0,694725.0,True
24745,399,4,3,783.0,1265.0,1001.0,414.0,414414.0,True
24746,1507,1,0,1116.0,995.0,283.0,360.0,101880.0,True
24747,2379,1,0,1131.0,512.0,198.0,225.0,44550.0,True
24748,4369,1,0,979.0,586.0,256.0,266.0,68096.0,True
24749,435,1,0,1320.0,679.0,226.0,158.0,35708.0,True
24750,4890,11,10,242.0,2129.0,262.0,253.0,66286.0,True
24751,3708,9,8,581.0,467.0,221.0,253.0,55913.0,True
24752,1219,4,3,1092.0,1475.0,1141.0,401.0,457541.0,True
24753,1600,3,2,1517.0,946.0,65.0,95.0,6175.0,True
24754,1576,10,9,713.0,369.0,638.0,1350.0,861300.0,True
24755,4584,4,3,950.0,1715.0,1173.0,437.0,512601.0,True
24756,2377,4,3,1233.0,1748.0,1054.0,345.0,363630.0,True
24757,3021,14,13,2024.0,583.0,339.0,319.0,108141.0,True
24758,2294,1,0,1153.0,975.0,265.0,275.0,72875.0,True
24759,988,12,11,1249.0,394.0,135.0,73.0,9855.0,True
24760,1011,14,13,1104.0,421.0,328.0,210.0,68880.0,True
24761,772,4,3,795.0,1710.0,1410.0,395.0,556950.0,True
24762,887,1,0,905.0,743.0,294.0,347.0,102018.0,True
24763,4723,1,0,1198.0,744.0,215.0,179.0,38485.0,True
24764,1078,9,8,677.0,860.0,515.0,613.0,315695.0,True
24765,3632,11,10,1978.0,1742.0,325.0,375.0,121875.0,True
24766,1672,14,13,629.0,969.0,309.0,139.0,42951.0,True
24767,1080,12,11,1939.0,549.0,184.0,245.0,45080.0,True
24768,624,4,3,719.0,1438.0,1072.0,380.0,407360.0,True
24769,390,1,0,1096.0,852.0,256.0,334.0,85504.0,True
24770,926,12,11,505.0,417.0,298.0,98.0,29204.0,True
24771,2190,4,3,936.0,1690.0,1091.0,456.0,497496.0,True
24772,2885,1,0,1277.0,669.0,331.0,434.0,143654.0,True
24773,3929,9,8,2201.0,1313.0,134.0,118.0,15812.0,True
24774,18,12,11,453.0,414.0,355.0,112.0,39760.0,True
24775,2964,8,7,1137.0,1148.0,169.0,296.0,50024.0,True
24776,4124,1,0,1668.0,591.0,384.0,459.0,176256.0,True
24777,3758,9,8,966.0,1227.0,348.0,286.0,99528.0,True
24778,3132,11,10,1740.0,1964.0,99.0,143.0,14157.0,True
24779,415,9,8,626.0,1220.0,67.0,62.0,4154.0,True
24780,532,1,0,1018.0,1069.0,217.0,342.0,74214.0,True
24781,1209,10,9,646.0,915.0,71.0,56.0,3976.0,True
24782,151,1,0,1211.0,724.0,353.0,437.0,154261.0,True
24783,984,4,3,1269.0,1331.0,1098.0,311.0,341478.0,True
24784,4021,12,11,1341.0,316.0,198.0,65.0,12870.0,True
24785,3159,10,9,268.0,1976.0,227.0,189.0,42903.0,True
24786,2628,7,6,428.0,704.0,638.0,334.0,213092.0,True
24787,600,1,0,1377.0,897.0,296.0,256.0,75776.0,True
24788,1094,10,9,1251.0,752.0,227.0,280.0,63560.0,True
24789,4542,9,8,413.0,1747.0,82.0,104.0,8528.0,True
24790,1571,1,0,1244.0,695.0,362.0,302.0,109324.0,True
24791,999,14,13,1980.0,890.0,277.0,473.0,131021.0,True
24792,174,12,11,2149.0,605.0,260.0,330.0,85800.0,True
24793,2077,4,3,951.0,1656.0,1185.0,324.0,383940.0,True
24794,4176,1,0,1340.0,623.0,336.0,437.0,146832.0,True
24795,2059,10,9,1020.0,863.0,156.0,192.0,29952.0,True
24796,2550,6,5,394.0,917.0,901.0,1140.0,1027140.0,True
24797,1125,10,9,1618.0,6.0,856.0,354.0,303024.0,True
24798,1649,4,3,834.0,1443.0,1067.0,423.0,451341.0,True
24799,2638,14,13,1650.0,1191.0,112.0,74.0,8288.0,True
24800,4163,14,13,387.0,786.0,490.0,448.0,219520.0,True
24801,1638,1,0,948.0,574.0,321.0,346.0,111066.0,True
24802,2504,12,11,1556.0,240.0,350.0,65.0,22750.0,True
24803,849,1,0,1124.0,556.0,239.0,305.0,72895.0,True
24804,3885,4,3,1029.0,1703.0,1322.0,345.0,456090.0,True
24805,3220,3,2,1161.0,831.0,120.0,56.0,6720.0,True
24806,4439,4,3,804.0,1292.0,878.0,381.0,334518.0,True
24807,4746,12,11,1227.0,458.0,373.0,131.0,48863.0,True
24808,2753,14,13,476.0,443.0,300.0,285.0,85500.0,True
24809,314,1,0,1250.0,639.0,275.0,335.0,92125.0,True
24810,4396,4,3,845.0,1264.0,1027.0,392.0,402584.0,True
24811,4456,4,3,1380.0,1448.0,1091.0,262.0,285842.0,True
24812,4305,1,0,1297.0,1032.0,679.0,735.0,499065.0,True
24813,2087,8,7,1446.0,836.0,422.0,716.0,302152.0,True
24814,2547,10,9,960.0,484.0,936.0,1900.0,1778400.0,True
24815,1145,11,10,259.0,1935.0,273.0,474.0,129402.0,True
24816,1035,1,0,1228.0,919.0,449.0,551.0,247399.0,True
24817,2742,4,3,801.0,1663.0,1475.0,484.0,713900.0,True
24818,1316,11,10,1871.0,1787.0,103.0,136.0,14008.0,True
24819,3650,10,9,1610.0,784.0,195.0,192.0,37440.0,True
24820,510,14,13,1920.0,1165.0,564.0,1026.0,578664.0,True
24821,4596,1,0,1391.0,786.0,272.0,341.0,92752.0,True
24822,3267,6,5,208.0,227.0,638.0,1631.0,1040578.0,True
24823,2378,14,13,836.0,1515.0,200.0,238.0,47600.0,True
24824,3875,12,11,355.0,384.0,290.0,309.0,89610.0,True
24825,3053,5,4,1004.0,782.0,876.0,1042.0,912792.0,True
24826,4563,10,9,673.0,1179.0,153.0,131.0,20043.0,True
24827,1817,8,7,342.0,871.0,258.0,320.0,82560.0,True
24828,3030,10,9,897.0,1058.0,92.0,89.0,8188.0,True
24829,3320,1,0,1402.0,649.0,359.0,373.0,133907.0,True
24830,840,14,13,622.0,554.0,287.0,319.0,91553.0,True
24831,4703,4,3,686.0,1207.0,1034.0,402.0,415668.0,True
24832,3550,12,11,504.0,357.0,483.0,265.0,127995.0,True
24833,2553,12,11,1145.0,380.0,136.0,64.0,8704.0,True
24834,3066,14,13,1709.0,654.0,238.0,643.0,153034.0,True
24835,4104,5,4,696.0,851.0,369.0,719.0,265311.0,True
24836,1165,8,7,440.0,1401.0,409.0,482.0,197138.0,True
24837,4598,1,0,1475.0,678.0,332.0,392.0,130144.0,True
24838,2536,8,7,702.0,431.0,557.0,1022.0,569254.0,True
24839,2872,7,6,275.0,1419.0,439.0,1002.0,439878.0,True
24840,4808,14,13,388.0,1177.0,230.0,888.0,204240.0,True
24841,1835,4,3,1057.0,1486.0,1254.0,670.0,840180.0,True
24842,4208,8,7,1442.0,549.0,459.0,545.0,250155.0,True
24843,277,12,11,450.0,1553.0,576.0,235.0,135360.0,True
24844,2999,12,11,1452.0,517.0,401.0,115.0,46115.0,True
24845,556,1,0,1090.0,671.0,324.0,352.0,114048.0,True
24846,4458,4,3,822.0,1439.0,1011.0,322.0,325542.0,True
24847,2669,14,13,486.0,677.0,305.0,467.0,142435.0,True
24848,4121,7,6,320.0,1152.0,306.0,404.0,123624.0,True
24849,1014,1,0,1155.0,1185.0,227.0,223.0,50621.0,True
24850,2706,8,7,694.0,1049.0,338.0,377.0,127426.0,True
24851,156,4,3,1138.0,1304.0,1044.0,295.0,307980.0,True
24852,387,11,10,105.0,580.0,873.0,1616.0,1410768.0,True
24853,2473,7,6,479.0,1146.0,337.0,193.0,65041.0,True
24854,4039,7,6,1619.0,1538.0,833.0,1153.0,960449.0,True
24855,2812,12,11,1830.0,290.0,312.0,82.0,25584.0,True
24856,934,14,13,1416.0,494.0,421.0,499.0,210079.0,True
24857,1630,14,13,558.0,475.0,315.0,422.0,132930.0,True
24858,3599,8,7,538.0,466.0,611.0,709.0,433199.0,True
24859,4793,14,13,1693.0,615.0,603.0,623.0,375669.0,True
24860,4299,14,13,550.0,1566.0,73.0,106.0,7738.0,True
24861,2595,1,0,1183.0,655.0,281.0,249.0,69969.0,True
24862,3095,1,0,1358.0,647.0,283.0,391.0,110653.0,True
24863,2134,4,3,784.0,1581.0,1160.0,299.0,346840.0,True
24864,527,1,0,1069.0,624.0,361.0,332.0,119852.0,True
24865,3970,6,5,86.0,754.0,1034.0,1812.0,1873608.0,True
24866,3874,11,10,88.0,2015.0,95.0,188.0,17860.0,True
24867,869,14,13,1432.0,627.0,455.0,352.0,160160.0,True
24868,1120,4,3,770.0,1491.0,962.0,253.0,243386.0,True
24869,630,12,11,295.0,2535.0,193.0,298.0,57514.0,True
24870,1099,8,7,610.0,1753.0,341.0,198.0,67518.0,True
24871,2669,14,13,492.0,667.0,226.0,462.0,104412.0,True
24872,4486,7,6,377.0,616.0,695.0,1218.0,846510.0,True
24873,3958,8,7,2087.0,1001.0,197.0,176.0,34672.0,True
24874,3220,4,3,778.0,1586.0,825.0,406.0,334950.0,True
24875,2341,9,8,770.0,968.0,211.0,405.0,85455.0,True
24876,3360,1,0,1484.0,810.0,333.0,322.0,107226.0,True
24877,4141,4,3,929.0,1786.0,1250.0,372.0,465000.0,True
24878,906,14,13,718.0,771.0,239.0,312.0,74568.0,True
24879,2861,11,10,251.0,1849.0,141.0,241.0,33981.0,True
24880,716,1,0,1392.0,894.0,289.0,323.0,93347.0,True
24881,3025,14,13,416.0,1422.0,236.0,174.0,41064.0,True
24882,2347,11,10,116.0,1832.0,199.0,350.0,69650.0,True
24883,3542,11,10,1923.0,2162.0,165.0,305.0,50325.0,True
24884,292,12,11,2395.0,2060.0,111.0,184.0,20424.0,True
24885,690,4,3,1099.0,1824.0,1107.0,580.0,642060.0,True
24886,1948,12,11,1855.0,1927.0,116.0,159.0,18444.0,True
24887,808,4,3,1439.0,1031.0,312.0,312.0,97344.0,True
24888,3181,4,3,820.0,1535.0,1047.0,294.0,307818.0,True
24889,24,4,3,1136.0,1655.0,1218.0,590.0,718620.0,True
24890,4536,4,3,822.0,1531.0,1166.0,418.0,487388.0,True
24891,883,12,11,712.0,382.0,207.0,83.0,17181.0,True
24892,2997,4,3,836.0,1463.0,1012.0,470.0,475640.0,True
24893,3899,3,2,2117.0,1123.0,133.0,195.0,25935.0,True
24894,3082,9,8,2097.0,1431.0,47.0,39.0,1833.0,True
24895,2402,1,0,1298.0,793.0,240.0,411.0,98640.0,True
24896,2415,4,3,738.0,1305.0,939.0,276.0,259164.0,True
24897,4420,5,4,907.0,503.0,306.0,212.0,64872.0,True
24898,987,11,10,328.0,960.0,630.0,1180.0,743400.0,True
24899,1150,14,13,1577.0,1556.0,250.0,52.0,13000.0,True
24900,2784,10,9,306.0,21.0,804.0,495.0,397980.0,True
24901,2246,1,0,1058.0,566.0,219.0,218.0,47742.0,True
24902,402,9,8,2056.0,1563.0,157.0,255.0,40035.0,True
24903,4210,4,3,863.0,1507.0,1020.0,354.0,361080.0,True
24904,4455,1,0,1053.0,609.0,279.0,240.0,66960.0,True
24905,772,1,0,1183.0,855.0,503.0,472.0,237416.0,True
24906,2114,7,6,745.0,793.0,576.0,914.0,526464.0,True
24907,3052,8,7,889.0,662.0,551.0,840.0,462840.0,True
24908,1155,1,0,1224.0,632.0,226.0,245.0,55370.0,True
24909,4317,14,13,438.0,1432.0,249.0,88.0,21912.0,True
24910,1592,11,10,327.0,1556.0,147.0,265.0,38955.0,True
24911,2832,12,11,651.0,476.0,143.0,103.0,14729.0,True
24912,4117,1,0,1089.0,665.0,399.0,359.0,143241.0,True
24913,702,1,0,968.0,601.0,261.0,261.0,68121.0,True
24914,648,14,13,1384.0,1110.0,228.0,123.0,28044.0,True
24915,2171,10,9,1220.0,443.0,43.0,26.0,1118.0,True
24916,2842,8,7,1725.0,1141.0,326.0,459.0,149634.0,True
24917,315,13,12,1454.0,607.0,551.0,689.0,379639.0,True
24918,1790,14,13,363.0,1414.0,332.0,71.0,23572.0,True
24919,2629,1,0,1536.0,812.0,273.0,379.0,103467.0,True
24920,554,8,7,1557.0,895.0,119.0,118.0,14042.0,True
24921,2961,1,0,1512.0,782.0,306.0,334.0,102204.0,True
24922,1406,1,0,1074.0,875.0,261.0,277.0,72297.0,True
24923,1815,11,10,51.0,2118.0,137.0,165.0,22605.0,True
24924,522,4,3,745.0,1121.0,932.0,224.0,208768.0,True
24925,1174,11,10,1498.0,2206.0,68.0,123.0,8364.0,True
24926,149,6,5,1897.0,793.0,338.0,624.0,210912.0,True
24927,2428,14,13,810.0,612.0,360.0,346.0,124560.0,True
24928,4646,1,0,1312.0,755.0,340.0,435.0,147900.0,True
24929,2200,14,13,762.0,471.0,99.0,156.0,15444.0,True
24930,2797,1,0,1314.0,776.0,295.0,316.0,93220.0,True
24931,1139,8,7,548.0,1772.0,247.0,129.0,31863.0,True
24932,1175,12,11,431.0,237.0,240.0,132.0,31680.0,True
24933,440,1,0,1217.0,762.0,287.0,274.0,78638.0,True
24934,347,11,10,2006.0,2240.0,62.0,105.0,6510.0,True
24935,2074,4,3,865.0,1355.0,951.0,342.0,325242.0,True
24936,1713,6,5,294.0,868.0,746.0,1080.0,805680.0,True
24937,4794,1,0,1436.0,868.0,235.0,277.0,65095.0,True
24938,176,1,0,1354.0,806.0,317.0,281.0,89077.0,True
24939,2216,4,3,840.0,1902.0,1302.0,509.0,662718.0,True
24940,2024,12,11,436.0,405.0,206.0,200.0,41200.0,True
24941,4139,7,6,1703.0,1070.0,612.0,965.0,590580.0,True
24942,2957,10,9,1545.0,1057.0,261.0,311.0,81171.0,True
24943,2767,12,11,1588.0,405.0,399.0,115.0,45885.0,True
24944,587,1,0,1347.0,574.0,313.0,275.0,86075.0,True
24945,1239,1,0,1043.0,538.0,250.0,291.0,72750.0,True
24946,4759,1,0,1591.0,723.0,297.0,330.0,98010.0,True
24947,709,8,7,560.0,1559.0,502.0,353.0,177206.0,True
24948,1930,4,3,1032.0,1579.0,1276.0,411.0,524436.0,True
24949,4537,14,13,641.0,1206.0,170.0,252.0,42840.0,True
24950,3305,1,0,765.0,932.0,631.0,744.0,469464.0,True
24951,317,12,11,667.0,261.0,273.0,43.0,11739.0,True
24952,3561,10,9,2153.0,1933.0,335.0,342.0,114570.0,True
24953,1138,14,13,1803.0,894.0,522.0,1075.0,561150.0,True
24954,2359,1,0,1500.0,961.0,293.0,447.0,130971.0,True
24955,1656,8,7,1575.0,651.0,547.0,959.0,524573.0,True
24956,452,10,9,940.0,872.0,403.0,1215.0,489645.0,True
24957,1524,4,3,1492.0,1508.0,1133.0,325.0,368225.0,True
24958,321,1,0,1280.0,849.0,289.0,354.0,102306.0,True
24959,2590,14,13,1541.0,1102.0,189.0,90.0,17010.0,True
24960,20,1,0,1101.0,739.0,235.0,193.0,45355.0,True
24961,2816,7,6,426.0,1252.0,279.0,206.0,57474.0,True
24962,4459,8,7,700.0,301.0,581.0,721.0,418901.0,True
24963,495,14,13,414.0,703.0,436.0,300.0,130800.0,True
24964,1339,12,11,1551.0,442.0,182.0,154.0,28028.0,True
24965,691,11,10,83.0,1662.0,496.0,397.0,196912.0,True
24966,2143,6,5,252.0,766.0,385.0,988.0,380380.0,True
24967,1628,3,2,1415.0,766.0,130.0,74.0,9620.0,True
24968,841,4,3,521.0,1443.0,1471.0,456.0,670776.0,True
24969,3738,12,11,494.0,432.0,457.0,72.0,32904.0,True
24970,4123,12,11,1747.0,2176.0,123.0,153.0,18819.0,True
24971,4168,12,11,645.0,317.0,222.0,81.0,17982.0,True
24972,4849,9,8,844.0,716.0,269.0,245.0,65905.0,True
24973,1984,1,0,1234.0,1070.0,355.0,591.0,209805.0,True
24974,2723,12,11,2510.0,2491.0,119.0,207.0,24633.0,True
24975,4545,1,0,1386.0,614.0,478.0,781.0,373318.0,True
24976,1858,4,3,653.0,1175.0,1027.0,457.0,469339.0,True
24977,1810,1,0,1231.0,999.0,305.0,309.0,94245.0,True
24978,375,10,9,511.0,1229.0,49.0,49.0,2401.0,True
24979,1584,11,10,2220.0,1859.0,237.0,498.0,118026.0,True
24980,4167,14,13,581.0,355.0,220.0,281.0,61820.0,True
24981,4047,1,0,1421.0,1147.0,305.0,241.0,73505.0,True
24982,4715,12,11,533.0,259.0,312.0,193.0,60216.0,True
24983,4536,4,3,806.0,1484.0,1217.0,519.0,631623.0,True
24984,3136,1,0,1046.0,632.0,212.0,279.0,59148.0,True
24985,1871,14,13,1643.0,884.0,322.0,210.0,67620.0,True
24986,950,4,3,1251.0,1247.0,980.0,251.0,245980.0,True
24987,494,12,11,757.0,374.0,364.0,98.0,35672.0,True
24988,479,4,3,889.0,1392.0,902.0,514.0,463628.0,True
24989,4169,1,0,1181.0,751.0,231.0,239.0,55209.0,True
24990,1052,8,7,1595.0,713.0,616.0,434.0,267344.0,True
24991,3017,11,10,1917.0,1728.0,430.0,375.0,161250.0,True
24992,2968,10,9,1217.0,1248.0,512.0,978.0,500736.0,True
24993,1913,1,0,1533.0,694.0,246.0,267.0,65682.0,True
24994,2161,1,0,1300.0,976.0,348.0,337.0,117276.0,True
24995,1541,14,13,381.0,747.0,495.0,673.0,333135.0,True
24996,354,9,8,2096.0,1451.0,158.0,167.0,26386.0,True
24997,2356,4,3,794.0,1279.0,961.0,389.0,373829.0,True
24998,3767,8,7,2094.0,2074.0,94.0,125.0,11750.0,True
24999,3764,1,0,1108.0,802.0,293.0,240.0,70320.0,True
25000,4788,9,8,2853.0,2048.0,54.0,57.0,3078.0,True
25001,546,4,3,1107.0,1490.0,1064.0,215.0,228760.0,True
25002,3041,12,11,1360.0,530.0,103.0,92.0,9476.0,True
25003,1968,5,4,600.0,1408.0,829.0,313.0,259477.0,True
25004,2452,4,3,758.0,1414.0,858.0,260.0,223080.0,True
25005,183,4,3,961.0,1393.0,1239.0,451.0,558789.0,True
25006,4244,5,4,1097.0,255.0,467.0,619.0,289073.0,True
25007,1343,12,11,2105.0,394.0,286.0,170.0,48620.0,True
25008,1179,13,12,256.0,408.0,705.0,721.0,508305.0,True
25009,4250,1,0,1479.0,804.0,318.0,396.0,125928.0,True
25010,4192,3,2,248.0,616.0,538.0,507.0,272766.0,True
25011,1318,1,0,1120.0,526.0,404.0,362.0,146248.0,True
25012,4346,10,9,48.0,553.0,517.0,2627.0,1358159.0,True
25013,2540,1,0,1419.0,942.0,276.0,419.0,115644.0,True
25014,1956,12,11,1185.0,434.0,94.0,44.0,4136.0,True
25015,4885,1,0,1349.0,757.0,253.0,264.0,66792.0,True
25016,982,12,11,1205.0,252.0,240.0,76.0,18240.0,True
25017,3964,1,0,1420.0,826.0,288.0,320.0,92160.0,True
25018,3307,10,9,263.0,2142.0,531.0,320.0,169920.0,True
25019,1168,1,0,1176.0,797.0,293.0,314.0,92002.0,True
25020,1942,11,10,2413.0,1792.0,201.0,299.0,60099.0,True
25021,91,10,9,891.0,1768.0,305.0,312.0,95160.0,True
25022,2264,14,13,1280.0,969.0,82.0,58.0,4756.0,True
25023,3612,4,3,990.0,1487.0,976.0,173.0,168848.0,True
25024,1750,1,0,1130.0,522.0,216.0,267.0,57672.0,True
25025,944,10,9,1473.0,770.0,159.0,127.0,20193.0,True
25026,760,9,8,1956.0,1457.0,63.0,54.0,3402.0,True
25027,494,1,0,1397.0,689.0,371.0,311.0,115381.0,True
25028,2111,4,3,992.0,1357.0,1079.0,452.0,487708.0,True
25029,676,14,13,983.0,428.0,163.0,185.0,30155.0,True
25030,2566,1,0,1361.0,759.0,364.0,310.0,112840.0,True
25031,4729,1,0,1349.0,799.0,271.0,229.0,62059.0,True
25032,1524,12,11,773.0,1524.0,109.0,296.0,32264.0,True
25033,1191,14,13,493.0,584.0,542.0,448.0,242816.0,True
25034,53,9,8,1603.0,921.0,53.0,70.0,3710.0,True
25035,2215,1,0,818.0,334.0,352.0,336.0,118272.0,True
25036,2423,14,13,614.0,331.0,793.0,870.0,689910.0,True
25037,2592,8,7,1941.0,1694.0,218.0,278.0,60604.0,True
25038,591,1,0,918.0,616.0,196.0,249.0,48804.0,True
25039,2511,12,11,1287.0,353.0,142.0,55.0,7810.0,True
25040,525,14,13,845.0,230.0,416.0,830.0,345280.0,True
25041,4863,9,8,1101.0,1305.0,230.0,191.0,43930.0,True
25042,108,4,3,722.0,1216.0,846.0,319.0,269874.0,True
25043,886,6,5,248.0,547.0,840.0,1262.0,1060080.0,True
25044,4331,10,9,495.0,473.0,107.0,124.0,13268.0,True
25045,3888,4,3,925.0,1331.0,1137.0,345.0,392265.0,True
25046,4416,1,0,971.0,758.0,259.0,311.0,80549.0,True
25047,4359,12,11,1849.0,1945.0,536.0,269.0,144184.0,True
25048,1861,8,7,717.0,597.0,176.0,456.0,80256.0,True
25049,4685,8,7,480.0,771.0,346.0,335.0,115910.0,True
25050,3585,3,2,1097.0,594.0,247.0,265.0,65455.0,True
25051,4354,3,2,1180.0,1303.0,218.0,765.0,166770.0,True
25052,3600,11,10,351.0,1516.0,682.0,293.0,199826.0,True
25053,4648,1,0,1096.0,804.0,305.0,312.0,95160.0,True
25054,3666,9,8,2105.0,1968.0,100.0,101.0,10100.0,True
25055,4299,3,2,752.0,1456.0,91.0,142.0,12922.0,True
25056,2323,7,6,1608.0,1343.0,381.0,341.0,129921.0,True
25057,657,14,13,1901.0,285.0,325.0,266.0,86450.0,True
25058,2093,1,0,1224.0,654.0,296.0,410.0,121360.0,True
25059,3474,14,13,430.0,1147.0,449.0,261.0,117189.0,True
25060,1626,1,0,1569.0,581.0,387.0,472.0,182664.0,True
25061,925,14,13,321.0,777.0,558.0,494.0,275652.0,True
25062,2752,4,3,714.0,1407.0,1017.0,302.0,307134.0,True
25063,2332,8,7,558.0,904.0,397.0,385.0,152845.0,True
25064,3802,4,3,791.0,1285.0,1128.0,332.0,374496.0,True
25065,3523,1,0,1203.0,724.0,226.0,296.0,66896.0,True
25066,3430,12,11,1090.0,315.0,291.0,81.0,23571.0,True
25067,2723,4,3,1108.0,1821.0,1243.0,566.0,703538.0,True
25068,662,9,8,856.0,919.0,113.0,176.0,19888.0,True
25069,4453,10,9,451.0,2059.0,270.0,200.0,54000.0,True
25070,278,10,9,810.0,1501.0,128.0,170.0,21760.0,True
25071,78,12,11,469.0,197.0,470.0,172.0,80840.0,True
25072,3091,14,13,977.0,658.0,120.0,120.0,14400.0,True
25073,4132,14,13,585.0,1201.0,570.0,174.0,99180.0,True
25074,4352,1,0,1263.0,866.0,355.0,348.0,123540.0,True
25075,1330,4,3,630.0,1593.0,1108.0,573.0,634884.0,True
25076,3112,1,0,1232.0,1001.0,373.0,395.0,147335.0,True
25077,2304,4,3,930.0,1237.0,961.0,471.0,452631.0,True
25078,1032,11,10,2255.0,2130.0,139.0,154.0,21406.0,True
25079,1227,7,6,543.0,704.0,370.0,472.0,174640.0,True
25080,2784,13,12,225.0,405.0,1079.0,2044.0,2205476.0,True
25081,37,12,11,671.0,1460.0,392.0,366.0,143472.0,True
25082,3483,1,0,1307.0,925.0,358.0,432.0,154656.0,True
25083,3399,11,10,267.0,277.0,919.0,1615.0,1484185.0,True
25084,2709,14,13,592.0,561.0,199.0,206.0,40994.0,True
25085,644,1,0,889.0,307.0,263.0,317.0,83371.0,True
25086,3900,4,3,913.0,1377.0,1251.0,435.0,544185.0,True
25087,1201,8,7,589.0,1629.0,517.0,644.0,332948.0,True
25088,4574,12,11,487.0,1927.0,117.0,246.0,28782.0,True
25089,960,9,8,795.0,987.0,469.0,400.0,187600.0,True
25090,1585,9,8,733.0,711.0,168.0,184.0,30912.0,True
25091,2137,10,9,17.0,714.0,894.0,923.0,825162.0,True
25092,401,8,7,264.0,1538.0,415.0,218.0,90470.0,True
25093,3464,1,0,1410.0,899.0,322.0,253.0,81466.0,True
25094,3555,8,7,1581.0,976.0,250.0,195.0,48750.0,True
25095,587,1,0,1399.0,575.0,264.0,338.0,89232.0,True
25096,1299,2,1,2001.0,569.0,505.0,309.0,156045.0,True
25097,1765,1,0,1022.0,475.0,207.0,207.0,42849.0,True
25098,3432,10,9,6.0,715.0,136.0,1559.0,212024.0,True
25099,2095,4,3,868.0,1638.0,1292.0,472.0,609824.0,True
25100,2760,11,10,1391.0,554.0,1033.0,1538.0,1588754.0,True
25101,4752,2,1,1957.0,1218.0,442.0,304.0,134368.0,True
25102,1439,12,11,577.0,376.0,205.0,105.0,21525.0,True
25103,2844,2,1,512.0,430.0,434.0,357.0,154938.0,True
25104,693,14,13,455.0,826.0,176.0,109.0,19184.0,True
25105,1616,4,3,816.0,1478.0,989.0,469.0,463841.0,True
25106,3728,10,9,489.0,257.0,368.0,237.0,87216.0,True
25107,3661,11,10,619.0,353.0,848.0,1449.0,1228752.0,True
25108,3826,14,13,371.0,671.0,198.0,198.0,39204.0,True
25109,887,8,7,446.0,494.0,267.0,140.0,37380.0,True
25110,4745,1,0,1283.0,826.0,337.0,313.0,105481.0,True
