SOPClassUID,Modality,Rows,Columns,PhotometricInterpretation,TransferSyntaxUID,BitsAllocated,BitsStored,HighBit,PixelRepresentation,SamplesPerPixel,NumberOfFrames_raw,NumberOfFrames_effective,RescaleSlope,RescaleIntercept,rescale_slope_present,rescale_intercept_present,modality_lut_present,modality_lut_count,voi_lut_present,voi_lut_count,WindowCenter_all,WindowWidth_all,window_center_count,window_width_count,window_is_multivalued,VOILUTFunction,PresentationLUTShape,presentation_lut_sequence_present,presentation_lut_sequence_count,PixelPaddingValue,PixelPaddingRangeLimit,pixel_padding_value_present,pixel_padding_range_present,image_id,coco_image_id,canonical_image_id,dicom_relative_path
ABSENT,ABSENT,2992,2742,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce2c5376b597eb067395da4c7f9960aa,3943,3942,train/ce2c5376b597eb067395da4c7f9960aa.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8825,10380,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce2c97cafc1a2ef349e996e91abd554a,3944,3943,train/ce2c97cafc1a2ef349e996e91abd554a.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8307,11344,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce371ba7a1fb344e711357b2a55c8754,3945,3944,train/ce371ba7a1fb344e711357b2a55c8754.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8583,11248,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce4e8ead795a19444e7b9dc1c27cfb66,3946,3945,train/ce4e8ead795a19444e7b9dc1c27cfb66.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce51a9ef3a4afc873a483972c2264c2f,3947,3946,train/ce51a9ef3a4afc873a483972c2264c2f.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,10436,10846,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce5d79a7cdd6e58c3c4e858abf9c4101,3948,3947,train/ce5d79a7cdd6e58c3c4e858abf9c4101.dicom
ABSENT,ABSENT,3290,2994,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2240,4172,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce5e76544b8c1d0ec34783b0f1bc471d,3949,3948,train/ce5e76544b8c1d0ec34783b0f1bc471d.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ce6877e88fc20990497099e6196b6ae4,3950,3949,train/ce6877e88fc20990497099e6196b6ae4.dicom
ABSENT,ABSENT,2096,1976,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,ce99128124dc2e9cb8795a06342c00a2,3951,3950,train/ce99128124dc2e9cb8795a06342c00a2.dicom
ABSENT,ABSENT,2192,1888,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,cea1568b0614b071775567674391519d,3952,3951,train/cea1568b0614b071775567674391519d.dicom
ABSENT,ABSENT,2248,2176,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,ceae25112f71e514cb5772484f9434f7,3953,3952,train/ceae25112f71e514cb5772484f9434f7.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,ceb5e06ea1a66fedab43e8bdb51890eb,3954,3953,train/ceb5e06ea1a66fedab43e8bdb51890eb.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8861,10284,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cefc63f9ff49d9da82c49144f05a13cd,3955,3954,train/cefc63f9ff49d9da82c49144f05a13cd.dicom
ABSENT,ABSENT,3231,2458,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cefc99738c5307f12d9104f31ff2c1c4,3956,3955,train/cefc99738c5307f12d9104f31ff2c1c4.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf32a2bc41deeb7436a36bcc4ff324fb,3957,3956,train/cf32a2bc41deeb7436a36bcc4ff324fb.dicom
ABSENT,ABSENT,3108,2862,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf3f071a229e2d4433abcb38c4b35cac,3958,3957,train/cf3f071a229e2d4433abcb38c4b35cac.dicom
ABSENT,ABSENT,2448,1984,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,cf412a6f906091434c19ffd30f2df9b6,3959,3958,train/cf412a6f906091434c19ffd30f2df9b6.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9662,9758,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf4d4dc28551c17c0d33d0326d4a201b,3960,3959,train/cf4d4dc28551c17c0d33d0326d4a201b.dicom
ABSENT,ABSENT,2088,1760,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,cf5594b365507845c417b03b93107877,3961,3960,train/cf5594b365507845c417b03b93107877.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf62220b6647aa19043a9bd46a04f61a,3962,3961,train/cf62220b6647aa19043a9bd46a04f61a.dicom
ABSENT,ABSENT,3408,2600,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf7b4c06372d21a1d7dc81dcd6757dfe,3963,3962,train/cf7b4c06372d21a1d7dc81dcd6757dfe.dicom
ABSENT,ABSENT,2940,2680,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8190,7445,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf95785b8e8bf924e9cf0b51faef41aa,3964,3963,train/cf95785b8e8bf924e9cf0b51faef41aa.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cf959acfa91add68f9f4b35aca1abbce,3965,3964,train/cf959acfa91add68f9f4b35aca1abbce.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cfb0f1134227a67c3c30809e424fba01,3966,3965,train/cfb0f1134227a67c3c30809e424fba01.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cfbac484f94686cd93d564487d9e5a8a,3967,3966,train/cfbac484f94686cd93d564487d9e5a8a.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cfcd11e1470297208eb39c9e82d6618a,3968,3967,train/cfcd11e1470297208eb39c9e82d6618a.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cfd708bfc4b35a7a4d6aabde5c0799ae,3969,3968,train/cfd708bfc4b35a7a4d6aabde5c0799ae.dicom
ABSENT,ABSENT,3169,2738,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cfe3e67ca5f8235d64e51416a26e70cc,3970,3969,train/cfe3e67ca5f8235d64e51416a26e70cc.dicom
ABSENT,ABSENT,2688,2208,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,cff98ac92877ed0954dad4fefb125d1e,3971,3970,train/cff98ac92877ed0954dad4fefb125d1e.dicom
ABSENT,ABSENT,3022,2746,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,3203,3057,1,1,False,ABSENT,ABSENT,False,0,,,False,False,cffa67149b86b1359623d25f061a2063,3972,3971,train/cffa67149b86b1359623d25f061a2063.dicom
ABSENT,ABSENT,3240,3177,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2398,4233,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0043062cebce85f2487407bc033d405,3973,3972,train/d0043062cebce85f2487407bc033d405.dicom
ABSENT,ABSENT,2864,2688,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,9406,5460,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d00773ee4a01cc570b35d2f86a22d961,3974,3973,train/d00773ee4a01cc570b35d2f86a22d961.dicom
ABSENT,ABSENT,2232,2072,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,d015e02257639b55b196e26820e10081,3975,3974,train/d015e02257639b55b196e26820e10081.dicom
ABSENT,ABSENT,3166,2817,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0252f72f9db197d04d2f59c8f77f908,3976,3975,train/d0252f72f9db197d04d2f59c8f77f908.dicom
ABSENT,ABSENT,2424,1952,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,d04d4c8e2d4a4338994e37f3eec158ca,3977,3976,train/d04d4c8e2d4a4338994e37f3eec158ca.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8778,10370,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d04f6328a4f309158aabe9818ab3e2eb,3978,3977,train/d04f6328a4f309158aabe9818ab3e2eb.dicom
ABSENT,ABSENT,2890,2846,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1925,4113,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d055c6563b7d1059b2488cd239aa328e,3979,3978,train/d055c6563b7d1059b2488cd239aa328e.dicom
ABSENT,ABSENT,2325,2198,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d058b141769a9791bb2547c44f08c79e,3980,3979,train/d058b141769a9791bb2547c44f08c79e.dicom
ABSENT,ABSENT,3244,2940,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7250,7802,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0698d11e0b9d2f343888948f5fccb83,3981,3980,train/d0698d11e0b9d2f343888948f5fccb83.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,6565,7460,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d06c3bda18d5dc7ff656faf4358615a4,3982,3981,train/d06c3bda18d5dc7ff656faf4358615a4.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d07557904cbe57fc1bdebac1e8aeefa1,3983,3982,train/d07557904cbe57fc1bdebac1e8aeefa1.dicom
ABSENT,ABSENT,2828,2655,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,36367,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d07da8a9b93d7c684264ec8be14c0fe7,3984,3983,train/d07da8a9b93d7c684264ec8be14c0fe7.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,6217,7268,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d087fb5597b73624c84203ca9633a2c1,3985,3984,train/d087fb5597b73624c84203ca9633a2c1.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8751,11760,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d088c22989ec259a26d64efe51eb276d,3986,3985,train/d088c22989ec259a26d64efe51eb276d.dicom
ABSENT,ABSENT,2890,2313,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d08fe6d0819f1ca56bc29422f8d8a408,3987,3986,train/d08fe6d0819f1ca56bc29422f8d8a408.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d09d12dab1ee691049e51dfd69722a09,3988,3987,train/d09d12dab1ee691049e51dfd69722a09.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0a8b798569ce701b96f52058e99e5f4,3989,3988,train/d0a8b798569ce701b96f52058e99e5f4.dicom
ABSENT,ABSENT,2430,1994,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0d9778108b9059fd91572f77ed96e51,3990,3989,train/d0d9778108b9059fd91572f77ed96e51.dicom
ABSENT,ABSENT,2360,1944,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,d0e7b36dd1975188809340a634301e87,3991,3990,train/d0e7b36dd1975188809340a634301e87.dicom
ABSENT,ABSENT,2954,2598,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2673,3480,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0ea942db524a895c4bc433e03c3cd3a,3992,3991,train/d0ea942db524a895c4bc433e03c3cd3a.dicom
ABSENT,ABSENT,2576,2562,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d0f5c4ab003b51700ba82fab2eeef905,3993,3992,train/d0f5c4ab003b51700ba82fab2eeef905.dicom
ABSENT,ABSENT,3264,2896,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7816,6802,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d106ec9b305178f3da060efe3191499a,3994,3993,train/d106ec9b305178f3da060efe3191499a.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8639,11352,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d10befbaf9fa291ed319f7118515a20c,3995,3994,train/d10befbaf9fa291ed319f7118515a20c.dicom
ABSENT,ABSENT,2770,2725,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,705,5818,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1192634c95b9018fe25890bf74d45ab,3996,3995,train/d1192634c95b9018fe25890bf74d45ab.dicom
ABSENT,ABSENT,3294,2633,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2367,4219,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d11b2ce53ce195af06de80a5076f8126,3997,3996,train/d11b2ce53ce195af06de80a5076f8126.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d13883c248f9a28b6f50e3ac77ccb756,3998,3997,train/d13883c248f9a28b6f50e3ac77ccb756.dicom
ABSENT,ABSENT,2984,2571,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,3183,3777,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d142a0fed8a258c8093a0e0e9c4e48ce,3999,3998,train/d142a0fed8a258c8093a0e0e9c4e48ce.dicom
ABSENT,ABSENT,2592,1864,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,d14f7d9469a5cdf6a60feea8f190f38d,4000,3999,train/d14f7d9469a5cdf6a60feea8f190f38d.dicom
ABSENT,ABSENT,3149,2605,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2688,1493,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d15440be54e5314679b36d0e7c9c0da1,4001,4000,train/d15440be54e5314679b36d0e7c9c0da1.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8419,10424,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d15e6278a65dfc72e8a437c5836ba4a6,4002,4001,train/d15e6278a65dfc72e8a437c5836ba4a6.dicom
ABSENT,ABSENT,2960,2602,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2242,4005,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1605d4007fbbdbec96acce4a834d10b,4003,4002,train/d1605d4007fbbdbec96acce4a834d10b.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d16b67fee07971da41a3d08707ccd864,4004,4003,train/d16b67fee07971da41a3d08707ccd864.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d16f5fd6c9f2c17efe75b084d527c2a5,4005,4004,train/d16f5fd6c9f2c17efe75b084d527c2a5.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1713f5cf5838c1592e5f712b5d4928e,4006,4005,train/d1713f5cf5838c1592e5f712b5d4928e.dicom
ABSENT,ABSENT,3095,2730,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1988,4238,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1840dda98dafc76f201fa30bda3ef94,4007,4006,train/d1840dda98dafc76f201fa30bda3ef94.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d189ad84aa78fffbb5bea14f1c230e54,4008,4007,train/d189ad84aa78fffbb5bea14f1c230e54.dicom
ABSENT,ABSENT,3408,3320,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2133,3986,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d18baf80b9c942af3688e9ddeb3dd18b,4009,4008,train/d18baf80b9c942af3688e9ddeb3dd18b.dicom
ABSENT,ABSENT,2564,2148,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,33515,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d19b822e1f1cb392d172d1ee4fa73005,4010,4009,train/d19b822e1f1cb392d172d1ee4fa73005.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8874,10634,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1ae8f8c681cf7e9ad6fc1f8ab02dc3a,4011,4010,train/d1ae8f8c681cf7e9ad6fc1f8ab02dc3a.dicom
ABSENT,ABSENT,2607,2504,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1,0,True,True,False,0,False,0,8191,16383,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1bb581de986967b12d4ee6a064d70e8,4012,4011,train/d1bb581de986967b12d4ee6a064d70e8.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1bcef094e9b8c86c70192220b8e1648,4013,4012,train/d1bcef094e9b8c86c70192220b8e1648.dicom
ABSENT,ABSENT,3268,3268,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8190,7163,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1dbddfd0d130d400e81deeef783007a,4014,4013,train/d1dbddfd0d130d400e81deeef783007a.dicom
ABSENT,ABSENT,2064,2048,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,d1ded9f78544969878049b01149d0dd2,4015,4014,train/d1ded9f78544969878049b01149d0dd2.dicom
ABSENT,ABSENT,2511,2310,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,32812,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1dfd6ac02ac34ebaf9788ec9b2de1f3,4016,4015,train/d1dfd6ac02ac34ebaf9788ec9b2de1f3.dicom
ABSENT,ABSENT,3005,2651,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1325,3645,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1e95f585e1094cb8ddf94c1d97a4d1a,4017,4016,train/d1e95f585e1094cb8ddf94c1d97a4d1a.dicom
ABSENT,ABSENT,2810,2562,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1eb013c56b49d88034915dbee6c5f68,4018,4017,train/d1eb013c56b49d88034915dbee6c5f68.dicom
ABSENT,ABSENT,2863,2446,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,36067,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d1ee146b55af8b9cd84ec605a9aa36bd,4019,4018,train/d1ee146b55af8b9cd84ec605a9aa36bd.dicom
ABSENT,ABSENT,2752,2708,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8115,7170,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d20563eda118661e39a855fa825539fe,4020,4019,train/d20563eda118661e39a855fa825539fe.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d211355c013edb6306146222ebb2082f,4021,4020,train/d211355c013edb6306146222ebb2082f.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d23024cde82d22b8e1cf899c3c0207c7,4022,4021,train/d23024cde82d22b8e1cf899c3c0207c7.dicom
ABSENT,ABSENT,2488,2072,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,d2305891b7a1433e06323ea610d47884,4023,4022,train/d2305891b7a1433e06323ea610d47884.dicom
ABSENT,ABSENT,2640,2832,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8906,7350,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d23be2fc84b61c8250b0047619c34f1a,4024,4023,train/d23be2fc84b61c8250b0047619c34f1a.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,7876,8558,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d23f3e07cbc9ef75f47407eccac43d73,4025,4024,train/d23f3e07cbc9ef75f47407eccac43d73.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,d252062152a9c144706233c2a544c711,4026,4025,train/d252062152a9c144706233c2a544c711.dicom
